Sample_Index,NCC_Value
1571,-0.02667406
1572,-0.03010243
1573,-0.03050918
1574,-0.02747353
1575,-0.02281459
1576,-0.01537753
1577,-0.00917037
1578,-0.00418801
1579,0.00196701
1580,0.00596008
1581,0.00926644
1582,0.01168373
1583,0.01321494
1584,0.01430778
1585,0.01527608
1586,0.01631208
1587,0.01547158
1588,0.01303439
1589,0.00898023
1590,0.00197338
1591,-0.00730553
1592,-0.01886793
1593,-0.03034202
1594,-0.04039099
1595,-0.04972797
1596,-0.05648627
1597,-0.05939400
1598,-0.06028557
1599,-0.05859715
1600,-0.05568777
1601,-0.05244963
1602,-0.04982910
1603,-0.04920749
1604,-0.04976817
1605,-0.05180262
1606,-0.05463768
1607,-0.05655484
1608,-0.05776883
1609,-0.05682221
1610,-0.05270497
1611,-0.04647064
1612,-0.03800438
1613,-0.02807199
1614,-0.01928474
1615,-0.01129469
1616,-0.00558060
1617,-0.00212565
1618,-0.00187435
1619,-0.00446078
1620,-0.00818992
1621,-0.01316384
1622,-0.01752156
1623,-0.01966240
1624,-0.02018663
1625,-0.01788744
1626,-0.01356316
1627,-0.00860272
1628,-0.00286346
1629,0.00161322
1630,0.00324961
1631,0.00273057
1632,-0.00081271
1633,-0.00734202
1634,-0.01622193
1635,-0.02664531
1636,-0.03691960
1637,-0.04664476
1638,-0.05433952
1639,-0.05902003
1640,-0.06182738
1641,-0.06095250
1642,-0.05819921
1643,-0.05468294
1644,-0.04939849
1645,-0.04400364
1646,-0.03977345
1647,-0.03509252
1648,-0.03106076
1649,-0.02841518
1650,-0.02559401
1651,-0.02353420
1652,-0.02258606
1653,-0.02127495
1654,-0.02083207
1655,-0.02168777
1656,-0.02179286
1657,-0.02285637
1658,-0.02565278
1659,-0.02762921
1660,-0.03005945
1661,-0.03205369
1662,-0.03223201
1663,-0.03153292
1664,-0.02966176
1665,-0.02570004
1666,-0.02174977
1667,-0.01812452
1668,-0.01417028
1669,-0.01115844
1670,-0.00966361
1671,-0.00890543
1672,-0.01030469
1673,-0.01303808
1674,-0.01647031
1675,-0.02067319
1676,-0.02428850
1677,-0.02801798
1678,-0.03016176
1679,-0.03186516
1680,-0.03219425
1681,-0.03113717
1682,-0.03104470
1683,-0.03115616
1684,-0.03236303
1685,-0.03541866
1686,-0.04000713
1687,-0.04540258
1688,-0.05117166
1689,-0.05749481
1690,-0.06362814
1691,-0.06828502
1692,-0.07101754
1693,-0.07087729
1694,-0.06795989
1695,-0.06267624
1696,-0.05605904
1697,-0.04804004
1698,-0.03988768
1699,-0.03193217
1700,-0.02417391
1701,-0.01749496
1702,-0.01086935
1703,-0.00470588
1704,0.00016133
1705,0.00457558
1706,0.00789323
1707,0.01003125
1708,0.01054692
1709,0.00972435
1710,0.00525148
1711,-0.00129721
1712,-0.01019011
1713,-0.02164983
1714,-0.03335515
1715,-0.04491098
1716,-0.05512902
1717,-0.06302226
1718,-0.06696380
1719,-0.06650604
1720,-0.06249335
1721,-0.05515140
1722,-0.04550504
1723,-0.03589781
1724,-0.02606492
1725,-0.01857872
1726,-0.01365049
1727,-0.01125094
1728,-0.01171087
1729,-0.01322987
1730,-0.01435648
1731,-0.01424952
1732,-0.01344286
1733,-0.01024327
1734,-0.00643232
1735,-0.00436942
1736,-0.00250396
1737,-0.00163308
1738,-0.00316896
1739,-0.00705972
1740,-0.01183755
1741,-0.01719817
1742,-0.02223525
1743,-0.02540225
1744,-0.02723396
1745,-0.02745252
1746,-0.02729628
1747,-0.02754660
1748,-0.02906929
1749,-0.03092454
1750,-0.03382834
1751,-0.03789112
1752,-0.04160902
1753,-0.04430696
1754,-0.04519014
1755,-0.04390562
1756,-0.04106582
1757,-0.03682880
1758,-0.03043824
1759,-0.02389641
1760,-0.01915030
1761,-0.01588877
1762,-0.01445600
1763,-0.01792266
1764,-0.02437069
1765,-0.03310721
1766,-0.04443375
1767,-0.05473097
1768,-0.06507782
1769,-0.07438580
1770,-0.08058737
1771,-0.08508243
1772,-0.08711243
1773,-0.08628124
1774,-0.08357900
1775,-0.07983937
1776,-0.07620024
1777,-0.07319543
1778,-0.07181488
1779,-0.07214860
1780,-0.07277472
1781,-0.07538145
1782,-0.07961986
1783,-0.08438901
1784,-0.09017143
1785,-0.09601459
1786,-0.10019260
1787,-0.10336809
1788,-0.10549509
1789,-0.10478444
1790,-0.10285731
1791,-0.09877488
1792,-0.09192134
1793,-0.08359483
1794,-0.07389374
1795,-0.06347670
1796,-0.05184240
1797,-0.04188015
1798,-0.03272373
1799,-0.02371286
1800,-0.01680682
1801,-0.01192146
1802,-0.00862356
1803,-0.00677759
1804,-0.00756063
1805,-0.00769497
1806,-0.00865837
1807,-0.01116105
1808,-0.01166000
1809,-0.01310925
1810,-0.01561068
1811,-0.01535148
1812,-0.01677935
1813,-0.01869008
1814,-0.02087703
1815,-0.02305317
1816,-0.02639371
1817,-0.02995172
1818,-0.03284185
1819,-0.03450835
1820,-0.03569158
1821,-0.03430149
1822,-0.03124676
1823,-0.02533479
1824,-0.01851517
1825,-0.01104497
1826,-0.00376805
1827,0.00363025
1828,0.00934014
1829,0.01293371
1830,0.01390681
1831,0.01375733
1832,0.01124481
1833,0.00722404
1834,0.00410683
1835,0.00150682
1836,0.00024463
1837,0.00038934
1838,0.00245964
1839,0.00464390
1840,0.00564703
1841,0.00661361
1842,0.00500386
1843,0.00176114
1844,-0.00149429
1845,-0.00688708
1846,-0.01168820
1847,-0.01484147
1848,-0.01679424
1849,-0.01642883
1850,-0.01406676
1851,-0.00948627
1852,-0.00373710
1853,0.00268232
1854,0.00778373
1855,0.01011890
1856,0.00922172
1857,0.00553019
1858,-0.00100452
1859,-0.00928252
1860,-0.01697481
1861,-0.02301149
1862,-0.02652768
1863,-0.02722251
1864,-0.02559319
1865,-0.02121581
1866,-0.01544517
1867,-0.01072916
1868,-0.00638100
1869,-0.00437491
1870,-0.00443320
1871,-0.00567238
1872,-0.00800639
1873,-0.00976947
1874,-0.00972359
1875,-0.00742269
1876,-0.00298073
1877,0.00353448
1878,0.01091553
1879,0.01753476
1880,0.02262339
1881,0.02440251
1882,0.02085246
1883,0.01382426
1884,0.00257116
1885,-0.01272670
1886,-0.02867617
1887,-0.04430078
1888,-0.05902001
1889,-0.06998522
1890,-0.07691043
1891,-0.08016277
1892,-0.07860361
1893,-0.07284217
1894,-0.06484593
1895,-0.05525141
1896,-0.04465717
1897,-0.03430128
1898,-0.02407774
1899,-0.01462373
1900,-0.00611597
1901,0.00179004
1902,0.00945708
1903,0.01681569
1904,0.02290114
1905,0.02736757
1906,0.03038450
1907,0.03038389
1908,0.02801403
1909,0.02315616
1910,0.01544312
1911,0.00585272
1912,-0.00485149
1913,-0.01530242
1914,-0.02454824
1915,-0.03182876
1916,-0.03629695
1917,-0.03900910
1918,-0.04053378
1919,-0.04124716
1920,-0.04252786
1921,-0.04416376
1922,-0.04684266
1923,-0.05047872
1924,-0.05458757
1925,-0.05806814
1926,-0.06052657
1927,-0.06130587
1928,-0.05969463
1929,-0.05580217
1930,-0.04981463
1931,-0.04199881
1932,-0.03325566
1933,-0.02431617
1934,-0.01607076
1935,-0.00863576
1936,-0.00279433
1937,0.00115050
1938,0.00407624
1939,0.00564343
1940,0.00566103
1941,0.00488654
1942,0.00354742
1943,0.00146038
1944,-0.00151244
1945,-0.00536659
1946,-0.00960013
1947,-0.01448295
1948,-0.02039917
1949,-0.02612197
1950,-0.03273311
1951,-0.03944130
1952,-0.04553215
1953,-0.05148707
1954,-0.05643109
1955,-0.05940034
1956,-0.06173912
1957,-0.06299478
1958,-0.06290168
1959,-0.06131137
1960,-0.05883948
1961,-0.05500740
1962,-0.04986064
1963,-0.04508122
1964,-0.03976185
1965,-0.03508540
1966,-0.03150298
1967,-0.02876049
1968,-0.02700939
1969,-0.02587878
1970,-0.02411567
1971,-0.02136740
1972,-0.01724154
1973,-0.00956102
1974,0.00180135
1975,0.01548949
1976,0.03104155
1977,0.04636567
1978,0.05883896
1979,0.06727686
1980,0.07114938
1981,0.06870157
1982,0.06045596
1983,0.04938425
1984,0.03601485
1985,0.02389104
1986,0.01372565
1987,0.00856271
1988,0.00703894
1989,0.00934657
1990,0.01529145
1991,0.02320358
1992,0.03103616
1993,0.03649756
1994,0.03989316
1995,0.04138103
1996,0.03560440
1997,0.02770041
1998,0.01904966
1999,0.00989185
2000,0.00189884
2001,-0.00434735
2002,-0.00726348
2003,-0.00651917
2004,-0.00330038
2005,0.00338254
2006,0.01060032
2007,0.01728384
2008,0.02311667
2009,0.02695469
2010,0.02856170
2011,0.02859920
2012,0.02604043
2013,0.02245346
2014,0.01915682
2015,0.01626696
2016,0.01372173
2017,0.01276359
2018,0.01224322
2019,0.01226935
2020,0.01332896
2021,0.01391043
2022,0.01374204
2023,0.01422623
2024,0.01278501
2025,0.00975131
2026,0.00711874
2027,0.00423709
2028,0.00113794
2029,-0.00113946
2030,-0.00300680
2031,-0.00415986
2032,-0.00357075
2033,-0.00266987
2034,0.00041618
2035,0.00497040
2036,0.01015699
2037,0.01561116
2038,0.02015467
2039,0.02423494
2040,0.02749808
2041,0.02884910
2042,0.02909427
2043,0.02648707
2044,0.02228347
2045,0.01745356
2046,0.01170803
2047,0.00660275
2048,0.00350784
2049,0.00149150
2050,0.00230619
2051,0.00460425
2052,0.00793273
2053,0.01219050
2054,0.01608132
2055,0.01940558
2056,0.02115104
2057,0.01845916
2058,0.01599663
2059,0.01297923
2060,0.00774225
2061,0.00322950
2062,-0.00277082
2063,-0.00850234
2064,-0.01317700
2065,-0.01759607
2066,-0.02044159
2067,-0.02107399
2068,-0.01995715
2069,-0.01586351
2070,-0.00969103
2071,-0.00140510
2072,0.00903721
2073,0.01891088
2074,0.02803777
2075,0.03851669
2076,0.04740780
2077,0.05339501
2078,0.05702641
2079,0.05871759
2080,0.05769964
2081,0.05385424
2082,0.04943154
2083,0.04466981
2084,0.04108794
2085,0.03995243
2086,0.03939224
2087,0.04075136
2088,0.04271506
2089,0.04409530
2090,0.04476347
2091,0.04305320
2092,0.03912748
2093,0.03341268
2094,0.02549970
2095,0.01762761
2096,0.00999445
2097,0.00430095
2098,0.00197530
2099,0.00179062
2100,0.00478885
2101,0.00957812
2102,0.01394496
2103,0.01770592
2104,0.01858123
2105,0.01633047
2106,0.01151067
2107,0.00378857
2108,-0.00501319
2109,-0.01325302
2110,-0.01895510
2111,-0.02104375
2112,-0.01865525
2113,-0.01083182
2114,0.00120721
2115,0.01645680
2116,0.03390819
2117,0.05035921
2118,0.06475823
2119,0.07631452
2120,0.08345429
2121,0.08643111
2122,0.08448720
2123,0.07883186
2124,0.07113416
2125,0.06154481
2126,0.05162383
2127,0.04184818
2128,0.03433454
2129,0.02786662
2130,0.02274627
2131,0.01945834
2132,0.01636283
2133,0.01445975
2134,0.01319413
2135,0.01152135
2136,0.01034307
2137,0.00893790
2138,0.00858892
2139,0.00859569
2140,0.00951960
2141,0.01240301
2142,0.01467173
2143,0.01849208
2144,0.02218625
2145,0.02507992
2146,0.02824617
2147,0.02997786
2148,0.03177580
2149,0.03317465
2150,0.03403184
2151,0.03387986
2152,0.03284217
2153,0.03257830
2154,0.03221226
2155,0.03213088
2156,0.03293297
2157,0.03201640
2158,0.03214671
2159,0.03144995
2160,0.03062392
2161,0.03126500
2162,0.03133767
2163,0.03300657
2164,0.03529625
2165,0.03945943
2166,0.04417398
2167,0.04701884
2168,0.05025857
2169,0.05156762
2170,0.05209312
2171,0.05163057
2172,0.04964842
2173,0.04813639
2174,0.04625118
2175,0.04521825
2176,0.04477995
2177,0.04454103
2178,0.04471728
2179,0.04422396
2180,0.04342632
2181,0.04035708
2182,0.03499513
2183,0.02771328
2184,0.01865364
2185,0.01018909
2186,0.00164331
2187,-0.00349286
2188,-0.00621695
2189,-0.00556903
2190,-0.00200732
2191,0.00381978
2192,0.01208536
2193,0.01997452
2194,0.02743483
2195,0.03356916
2196,0.03774159
2197,0.04157962
2198,0.04417132
2199,0.04646310
2200,0.04889845
2201,0.05161235
2202,0.05492232
2203,0.05690390
2204,0.05815976
2205,0.05693139
2206,0.05287147
2207,0.04540836
2208,0.03456002
2209,0.02203728
2210,0.00836330
2211,-0.00341253
2212,-0.01405621
2213,-0.02085601
2214,-0.02358451
2215,-0.02163009
2216,-0.01623829
2217,-0.00837421
2218,0.00207447
2219,0.01172658
2220,0.02069388
2221,0.02702423
2222,0.03230687
2223,0.03510459
2224,0.03674088
2225,0.03713064
2226,0.03652814
2227,0.03675872
2228,0.03593560
2229,0.03601590
2230,0.03614022
2231,0.03623926
2232,0.03498410
2233,0.03367160
2234,0.03279546
2235,0.03172973
2236,0.03349480
2237,0.03440102
2238,0.03475807
2239,0.03635506
2240,0.03730717
2241,0.03735568
2242,0.03648673
2243,0.03567056
2244,0.03339386
2245,0.03234054
2246,0.03349518
2247,0.03686315
2248,0.04328400
2249,0.05169612
2250,0.06145695
2251,0.07084312
2252,0.07912701
2253,0.08573730
2254,0.08870533
2255,0.08905618
2256,0.08556857
2257,0.08088873
2258,0.07603539
2259,0.07283970
2260,0.07194977
2261,0.07509659
2262,0.08235112
2263,0.09104457
2264,0.10274063
2265,0.11235586
2266,0.11978817
2267,0.12312112
2268,0.12068440
2269,0.11396582
2270,0.10091476
2271,0.08758445
2272,0.07386894
2273,0.06198292
2274,0.05386746
2275,0.04890906
2276,0.04843290
2277,0.04962871
2278,0.05162182
2279,0.05205620
2280,0.04980001
2281,0.04369049
2282,0.03397015
2283,0.02313113
2284,0.00976006
2285,-0.00062032
2286,-0.00914114
2287,-0.01268411
2288,-0.01105603
2289,-0.00382169
2290,0.00724353
2291,0.01900639
2292,0.03048787
2293,0.03935686
2294,0.04199038
2295,0.04162059
2296,0.03810552
2297,0.03179725
2298,0.02628137
2299,0.02185144
2300,0.02085491
2301,0.02205164
2302,0.02485342
2303,0.02615841
2304,0.02601628
2305,0.02189864
2306,0.01376593
2307,0.00261099
2308,-0.01021302
2309,-0.02335975
2310,-0.03411117
2311,-0.04034489
2312,-0.04029735
2313,-0.03479336
2314,-0.02403261
2315,-0.00985444
2316,0.00505299
2317,0.01634913
2318,0.02311058
2319,0.02521234
2320,0.02131517
2321,0.01335065
2322,0.00393382
2323,-0.00565819
2324,-0.01436295
2325,-0.01936115
2326,-0.02025076
2327,-0.01638148
2328,-0.00946501
2329,-0.00007981
2330,0.00875341
2331,0.01677753
2332,0.02055660
2333,0.02127440
2334,0.01734243
2335,0.01106804
2336,0.00410742
2337,-0.00147579
2338,-0.00426246
2339,-0.00415346
2340,-0.00016231
2341,0.00683584
2342,0.01649852
2343,0.02530248
2344,0.03220276
2345,0.03459501
2346,0.03101840
2347,0.02284351
2348,0.00878825
2349,-0.00816311
2350,-0.02535866
2351,-0.04107122
2352,-0.05167451
2353,-0.05664844
2354,-0.05471481
2355,-0.04593836
2356,-0.03184171
2357,-0.01428474
2358,0.00397815
2359,0.02150430
2360,0.03539316
2361,0.04607598
2362,0.05255702
2363,0.05528399
2364,0.05517713
2365,0.05265475
2366,0.05035418
2367,0.04831668
2368,0.04625239
2369,0.04532754
2370,0.04437657
2371,0.04371089
2372,0.04162701
2373,0.04021590
2374,0.03675314
2375,0.03371002
2376,0.02966199
2377,0.02548231
2378,0.02208880
2379,0.01721946
2380,0.01298193
2381,0.00688648
2382,0.00056624
2383,-0.00600361
2384,-0.01184034
2385,-0.01786581
2386,-0.02227865
2387,-0.02444356
2388,-0.02424132
2389,-0.02160994
2390,-0.01725581
2391,-0.01062443
2392,-0.00329717
2393,0.00409522
2394,0.00981629
2395,0.01517741
2396,0.01896705
2397,0.02230882
2398,0.02621456
2399,0.02967216
2400,0.03452477
2401,0.04005351
2402,0.04651910
2403,0.05363157
2404,0.06043692
2405,0.06566365
2406,0.06884284
2407,0.07032670
2408,0.06832934
2409,0.06433112
2410,0.05778694
2411,0.04950841
2412,0.04110074
2413,0.03152262
2414,0.02262238
2415,0.01375918
2416,0.00629579
2417,-0.00043534
2418,-0.00684786
2419,-0.01090636
2420,-0.01508969
2421,-0.01732207
2422,-0.01807309
2423,-0.01709670
2424,-0.01472156
2425,-0.01102625
2426,-0.00576237
2427,-0.00038348
2428,0.00537572
2429,0.01060230
2430,0.01500297
2431,0.01915496
2432,0.02086434
2433,0.02366793
2434,0.02593208
2435,0.02903742
2436,0.03297483
2437,0.03737031
2438,0.04286626
2439,0.04790858
2440,0.05339924
2441,0.05752793
2442,0.05913640
2443,0.05909713
2444,0.05583620
2445,0.05078063
2446,0.04296307
2447,0.03483436
2448,0.02582346
2449,0.01658468
2450,0.00939155
2451,0.00164698
2452,-0.00482855
2453,-0.01189961
2454,-0.01905758
2455,-0.02759881
2456,-0.03645483
2457,-0.04553161
2458,-0.05377635
2459,-0.06003496
2460,-0.06413897
2461,-0.06384111
2462,-0.05981998
2463,-0.05180418
2464,-0.04168792
2465,-0.02979815
2466,-0.01866638
2467,-0.00900317
2468,-0.00251213
2469,0.00025132
2470,-0.00017695
2471,-0.00392040
2472,-0.00895096
2473,-0.01449769
2474,-0.01899378
2475,-0.02121160
2476,-0.02024968
2477,-0.01994373
2478,-0.01434059
2479,-0.00802430
2480,-0.00425401
2481,-0.00087534
2482,-0.00132309
2483,-0.00502008
2484,-0.01222151
2485,-0.02177588
2486,-0.03132857
2487,-0.04065996
2488,-0.04700835
2489,-0.05062147
2490,-0.05118883
2491,-0.04878398
2492,-0.04520750
2493,-0.03987433
2494,-0.03562697
2495,-0.03088485
2496,-0.02788018
2497,-0.02680139
2498,-0.02622364
2499,-0.02642936
2500,-0.02718690
2501,-0.02800491
2502,-0.02829888
2503,-0.02764633
2504,-0.02531651
2505,-0.02090559
2506,-0.01794749
2507,-0.01433747
2508,-0.01085739
2509,-0.00879114
2510,-0.00710782
2511,-0.00708013
2512,-0.00776697
2513,-0.00975356
2514,-0.01261373
2515,-0.01676920
2516,-0.02211991
2517,-0.02702444
2518,-0.03125701
2519,-0.03372882
2520,-0.03442802
2521,-0.03389908
2522,-0.03200998
2523,-0.02933022
2524,-0.02731754
2525,-0.02558195
2526,-0.02450289
2527,-0.02552646
2528,-0.02652019
2529,-0.02670420
2530,-0.02718652
2531,-0.02556285
2532,-0.02236492
2533,-0.01847175
2534,-0.01178321
2535,-0.00481261
2536,0.00178412
2537,0.00814488
2538,0.01033172
2539,0.01210001
2540,0.01421217
2541,0.01386384
2542,0.01328954
2543,0.01329262
2544,0.01529761
2545,0.01783168
2546,0.02098177
2547,0.02372281
2548,0.02395418
2549,0.02178977
2550,0.01705746
2551,0.00965778
2552,0.00031482
2553,-0.01119476
2554,-0.02115049
2555,-0.02985083
2556,-0.03746961
2557,-0.04139623
2558,-0.04383465
2559,-0.04605503
2560,-0.04714347
2561,-0.04949041
2562,-0.05327911
2563,-0.05944236
2564,-0.06698420
2565,-0.07351295
2566,-0.07925807
2567,-0.08256744
2568,-0.08196757
2569,-0.07714701
2570,-0.06822740
2571,-0.05625943
2572,-0.04210611
2573,-0.02714695
2574,-0.01459989
2575,-0.00412868
2576,0.00353233
2577,0.00728629
2578,0.00855829
2579,0.00768792
2580,0.00533789
2581,0.00369762
2582,0.00205005
2583,0.00208706
2584,0.00318622
2585,0.00427429
2586,0.00570185
2587,0.00620687
2588,0.00546965
2589,0.00344132
2590,-0.00053888
2591,-0.00656893
2592,-0.01397403
2593,-0.02261111
2594,-0.03123631
2595,-0.03991369
2596,-0.04810257
2597,-0.05438351
2598,-0.05899011
2599,-0.06184174
2600,-0.06096058
2601,-0.05863048
2602,-0.05455587
2603,-0.04750297
2604,-0.03992324
2605,-0.03165434
2606,-0.02429414
2607,-0.01904988
2608,-0.01550686
2609,-0.01339585
2610,-0.01398775
2611,-0.01553070
2612,-0.01780525
2613,-0.02079667
2614,-0.02278430
2615,-0.02177280
2616,-0.02001847
2617,-0.01710847
2618,-0.01260198
2619,-0.00823820
2620,-0.00422916
2621,-0.00104642
2622,-0.00083059
2623,-0.00207430
2624,-0.00496785
2625,-0.00970363
2626,-0.01471918
2627,-0.01834722
2628,-0.02154802
2629,-0.02229950
2630,-0.02117476
2631,-0.01960098
2632,-0.01772753
2633,-0.01659149
2634,-0.01724037
2635,-0.01977338
2636,-0.02404756
2637,-0.03097629
2638,-0.03944983
2639,-0.04611118
2640,-0.05255278
2641,-0.05563909
2642,-0.05650274
2643,-0.05508941
2644,-0.05099582
2645,-0.04659288
2646,-0.04172360
2647,-0.03645071
2648,-0.03238546
2649,-0.03054966
2650,-0.02962379
2651,-0.03027490
2652,-0.03271413
2653,-0.03438082
2654,-0.03602900
2655,-0.03784317
2656,-0.03903487
2657,-0.03982252
2658,-0.04008458
2659,-0.03999713
2660,-0.03937950
2661,-0.03854763
2662,-0.03578451
2663,-0.03149242
2664,-0.02600133
2665,-0.01795339
2666,-0.00936920
2667,-0.00211389
2668,0.00440447
2669,0.00716432
2670,0.00654438
2671,0.00245996
2672,-0.00526235
2673,-0.01729067
2674,-0.03028619
2675,-0.04311929
2676,-0.05478619
2677,-0.06224899
2678,-0.06411843
2679,-0.06165382
2680,-0.05432289
2681,-0.04365248
2682,-0.03167532
2683,-0.01993453
2684,-0.00974325
2685,-0.00337631
2686,-0.00170803
2687,-0.00272268
2688,-0.00671259
2689,-0.01102838
2690,-0.01389102
2691,-0.01517792
2692,-0.01391086
2693,-0.01010642
2694,-0.00404795
2695,0.00310788
2696,0.01033961
2697,0.01597733
2698,0.01766979
2699,0.01630034
2700,0.01135942
2701,0.00525256
2702,-0.00232885
2703,-0.01016265
2704,-0.01727670
2705,-0.02379196
2706,-0.02876947
2707,-0.03134058
2708,-0.03241812
2709,-0.03218375
2710,-0.03180409
2711,-0.03102859
2712,-0.03090629
2713,-0.03086492
2714,-0.03083440
2715,-0.03227211
2716,-0.03387597
2717,-0.03561904
2718,-0.03713410
2719,-0.03691531
2720,-0.03504390
2721,-0.03280670
2722,-0.02981803
2723,-0.02757789
2724,-0.02653679
2725,-0.02768847
2726,-0.03002161
2727,-0.03578205
2728,-0.04331962
2729,-0.05191833
2730,-0.06119123
2731,-0.06864732
2732,-0.07272949
2733,-0.07388814
2734,-0.07288191
2735,-0.06903336
2736,-0.06496670
2737,-0.06239231
2738,-0.06063043
2739,-0.06094614
2740,-0.06515745
2741,-0.07052402
2742,-0.07600398
2743,-0.08250386
2744,-0.08627680
2745,-0.08662732
2746,-0.08588128
2747,-0.08380391
2748,-0.08053121
2749,-0.07839938
2750,-0.07736998
2751,-0.07736330
2752,-0.07911651
2753,-0.08163553
2754,-0.08345794
2755,-0.08323841
2756,-0.08029096
2757,-0.07218166
2758,-0.06094945
2759,-0.04676733
2760,-0.03122010
2761,-0.01553558
2762,-0.00216395
2763,0.00799248
2764,0.01484665
2765,0.01607721
2766,0.01417129
2767,0.01165013
2768,0.00545271
2769,0.00153944
2770,-0.00102236
2771,-0.00270796
2772,-0.00243013
2773,-0.00080320
2774,0.00102505
2775,0.00173802
2776,-0.00015012
2777,-0.00296714
2778,-0.00913197
2779,-0.01662573
2780,-0.02608046
2781,-0.03443999
2782,-0.04082096
2783,-0.04537516
2784,-0.04603704
2785,-0.04212721
2786,-0.03506886
2787,-0.02507267
