f0_energy,f1_energy,bit
0.436791,0.906472,1
0.864565,1.20543,1
0.600514,1.38053,1
0.953761,1.15726,1
1.59675,1.23599,0
2.41053,1.39002,0
2.73393,1.06087,0
2.08148,0.908563,0
2.15833,0.609717,0
2.21221,0.512483,0
1.65348,0.639822,0
0.897616,0.52977,0
0.377191,0.423089,1
0.823341,0.721303,0
0.446716,0.807011,1
0.817025,1.07188,1
0.588397,1.12297,1
1.15465,1.04456,0
2.08539,1.2404,0
2.67504,1.22997,0
2.81903,0.83715,0
2.16942,0.716675,0
2.13016,0.465787,0
2.32909,0.476745,0
1.47485,0.398678,0
0.672547,0.330606,0
0.304846,0.301894,0
0.676221,0.495891,0
0.519047,0.522638,1
0.88927,0.699507,0
0.541767,0.69915,1
1.37749,0.679403,0
2.31638,0.883907,0
2.4278,0.755567,0
2.39162,0.428802,0
1.85922,0.384181,0
1.73852,0.230595,0
1.99951,0.309593,0
1.18909,0.263303,0
0.761227,0.547837,0
0.213026,0.39021,1
0.673916,0.381076,0
0.595419,0.399515,0
1.00638,0.5428,0
0.537236,0.76209,1
1.31635,0.476685,0
2.07575,0.443569,0
1.90749,0.54167,0
1.91195,0.491845,0
1.5399,0.459608,0
1.45731,0.289322,0
1.55571,0.152562,0
1.14367,0.478838,0
1.01392,0.774,0
0.206279,0.55975,1
0.793321,0.589509,0
0.553464,0.660171,1
1.01055,0.900254,0
0.524201,1.21133,1
1.08276,0.867945,0
1.58953,0.752498,0
1.7798,1.01402,0
2.0677,0.889182,0
1.65135,0.794905,0
1.73082,0.530367,0
1.62469,0.309788,0
1.42518,0.676375,0
1.12709,0.811231,0
0.29773,0.58563,1
0.894554,0.75379,0
0.462259,0.844135,1
0.901102,1.15526,1
0.589807,1.39858,1
0.962354,1.1573,1
1.51333,1.17348,0
2.2366,1.34061,0
2.62704,1.05515,0
2.02777,0.928803,0
2.12791,0.62587,0
2.08087,0.470476,0
1.60223,0.640049,0
0.942083,0.586383,0
0.363861,0.460775,1
0.850982,0.732449,0
0.392211,0.810582,1
0.813159,1.11895,1
0.583926,1.22797,1
1.15627,1.14468,0
1.98887,1.28467,0
2.61711,1.28354,0
2.85105,0.916306,0
2.23387,0.807002,0
2.22383,0.543908,0
2.31312,0.48985,0
1.48681,0.443723,0
0.712013,0.34038,0
0.30989,0.311591,1
0.72013,0.554764,0
0.474288,0.588111,1
0.826513,0.779543,0
0.556717,0.797747,1
1.3833,0.79817,0
2.29718,1.00117,0
2.49008,0.871774,0
2.5222,0.52653,0
2.00774,0.473577,0
1.87673,0.297992,0
2.10613,0.355554,0
1.24768,0.261587,0
0.716959,0.470821,0
0.240203,0.33813,1
0.653646,0.378522,0
0.515458,0.404173,0
0.913672,0.536299,0
0.536982,0.671511,1
1.38331,0.448965,0
2.16628,0.513817,0
2.00299,0.518125,0
1.98934,0.41589,0
1.59821,0.361334,0
1.48482,0.220711,0
1.62606,0.166853,0
1.15175,0.450041,0
0.974685,0.744212,0
0.242018,0.501295,1
0.788697,0.512144,0
0.548725,0.609002,1
0.979791,0.810772,0
0.562082,1.07168,1
1.18416,0.71227,0
1.72374,0.609008,0
1.74764,0.91228,0
1.98291,0.816709,0
1.54715,0.700857,0
1.58406,0.460906,0
1.55786,0.282217,0
1.39145,0.669299,0
1.12671,0.825715,0
0.318156,0.568812,1
0.911592,0.707231,0
0.457832,0.847026,1
0.908596,1.14461,1
0.576292,1.37466,1
0.965162,1.09464,1
1.47137,1.1043,0
2.17094,1.32948,0
2.5319,1.07354,0
1.93168,0.923749,0
2.0523,0.633354,0
2.03573,0.495128,0
1.67915,0.720914,0
1.03075,0.681132,0
0.360458,0.493715,1
0.874565,0.769409,0
0.41957,0.883696,1
0.834361,1.17937,1
0.595165,1.28701,1
1.02523,1.14052,1
1.83937,1.28295,0
2.58533,1.36152,0
2.8298,0.987606,0
2.1386,0.826931,0
2.16662,0.537318,0
2.30906,0.49974,0
1.57694,0.530103,0
0.756416,0.390106,0
0.357811,0.334075,0
0.75437,0.597132,0
0.450222,0.651846,1
0.805876,0.876086,1
0.540195,0.892284,1
1.24221,0.867418,0
2.21419,1.08762,0
2.60533,1.01392,0
2.66043,0.635573,0
2.03261,0.543465,0
1.94598,0.33771,0
2.19998,0.407178,0
1.3084,0.292625,0
0.670714,0.409964,0
0.256593,0.321993,1
0.64207,0.401461,0
0.56701,0.401835,0
0.949701,0.542593,0
0.52617,0.631961,1
1.35085,0.495738,0
2.25035,0.634285,0
2.18426,0.546921,0
2.11179,0.356475,0
1.68154,0.33957,0
1.56429,0.200611,0
1.74902,0.209909,0
1.1134,0.357723,0
0.880598,0.674708,0
0.205961,0.477086,1
0.725434,0.462472,0
0.579026,0.512734,0
1.00042,0.693826,0
0.533741,0.973438,1
1.21679,0.623693,0
1.82442,0.502914,0
1.74862,0.74497,0
1.89303,0.695182,0
1.52346,0.630112,0
1.52667,0.419613,0
1.4948,0.209531,0
1.24943,0.589011,0
1.08257,0.817014,0
0.262685,0.588626,1
0.855141,0.68376,0
0.506145,0.771422,1
0.969449,1.04159,1
0.575737,1.31886,1
0.987506,1.01914,1
1.45303,0.973351,0
1.9851,1.2086,0
2.36978,1.01521,0
1.86536,0.896331,0
1.93175,0.598593,0
1.84886,0.412483,0
1.53832,0.692833,0
1.05656,0.721044,0
0.346046,0.530677,1
0.907205,0.758538,0
0.414351,0.869837,1
0.842367,1.1758,1
0.589948,1.34893,1
1.02145,1.18734,1
1.72472,1.27452,0
2.47469,1.36399,0
2.79176,1.02026,0
2.18172,0.905663,0
2.20565,0.597973,0
2.2442,0.490622,0
1.57694,0.560982,0
0.835707,0.451466,0
0.354023,0.379822,1
0.79098,0.655091,0
0.414364,0.710255,1
0.791561,0.958223,1
0.574289,1.00432,1
1.25569,0.978374,0
2.15747,1.1644,0
2.58396,1.0969,0
2.70776,0.708618,0
2.10506,0.626612,0
2.07048,0.41298,0
2.25467,0.438828,0
1.37811,0.323518,0
0.655856,0.35384,0
0.270531,0.284973,1
0.659731,0.436618,0
0.504658,0.448025,0
0.87871,0.595694,0
0.538798,0.639467,1
1.39527,0.568808,0
2.25774,0.74062,0
2.27962,0.631839,0
2.24366,0.369601,0
1.76762,0.341707,0
1.66434,0.202594,0
1.84357,0.246156,0
1.13641,0.330443,0
0.85128,0.629692,0
0.211172,0.42003,1
0.711581,0.406741,0
0.546117,0.47058,0
0.955655,0.625315,0
0.517959,0.857172,1
1.29626,0.522391,0
1.95974,0.441982,0
1.79576,0.663591,0
1.87978,0.608458,0
1.49776,0.522862,0
1.45862,0.349795,0
1.50056,0.183831,0
1.2275,0.57315,0
1.04294,0.801003,0
0.311045,0.521135,1
0.891587,0.59545,0
0.501982,0.736638,1
0.949536,1.00062,1
0.576723,1.25619,1
1.04911,0.917513,0
1.51474,0.848089,0
1.87644,1.13637,0
2.22797,0.97226,0
1.69183,0.832924,0
1.78663,0.552603,0
1.73881,0.38594,0
1.52425,0.718386,0
1.0893,0.774299,0
0.376367,0.541544,1
0.910379,0.765847,0
0.411821,0.895763,1
0.868385,1.1876,1
0.589523,1.3655,1
0.944767,1.14037,1
1.58308,1.22454,0
2.41114,1.39702,0
2.74676,1.07603,0
2.09,0.918256,0
2.16617,0.619249,0
2.20777,0.52244,0
1.64441,0.653006,0
0.889184,0.529287,0
0.385209,0.41087,1
0.82697,0.696407,0
0.437325,0.796298,1
0.815483,1.05759,1
0.574843,1.10952,1
1.14517,1.04416,0
2.08922,1.24066,0
2.69604,1.24326,0
2.81824,0.837396,0
2.14256,0.710095,0
2.10089,0.453061,0
2.28345,0.464577,0
1.48253,0.406701,0
0.675009,0.330301,0
0.309953,0.296588,0
0.668844,0.49,0
0.528721,0.51767,0
0.901222,0.695154,0
0.536528,0.700358,1
1.34264,0.668958,0
2.2686,0.862578,0
2.41984,0.753469,0
2.39745,0.433243,0
1.85526,0.387188,0
1.72998,0.227754,0
1.98639,0.30416,0
1.18447,0.269816,0
0.77873,0.557421,0
0.199344,0.416581,1
0.643135,0.398074,0
0.546877,0.413137,0
0.961684,0.551362,0
0.487564,0.773043,1
1.27584,0.479411,0
2.04599,0.444892,0
1.89875,0.547838,0
1.9023,0.491585,0
1.5269,0.461653,0
1.46043,0.299946,0
1.53177,0.157986,0
1.14869,0.493763,0
1.03216,0.779645,0
0.196214,0.553689,1
0.781943,0.572471,0
0.553333,0.656714,1
1.00504,0.888751,0
0.549425,1.18483,1
1.0853,0.849609,0
1.58739,0.736217,0
1.77948,1.00789,0
2.04666,0.882776,0
1.62376,0.784065,0
1.71978,0.533245,0
1.61765,0.323808,0
1.40577,0.667235,0
1.11189,0.791211,0
0.320454,0.569358,1
0.902023,0.74717,0
0.440373,0.843985,1
0.890324,1.15027,1
0.594348,1.38631,1
0.956783,1.1508,1
1.52018,1.16041,0
2.21687,1.33518,0
2.60015,1.05878,0
2.01385,0.927746,0
2.11049,0.621492,0
2.06956,0.474693,0
1.61683,0.657694,0
0.98182,0.611328,0
0.354427,0.471699,1
0.838607,0.730214,0
0.39895,0.810421,1
0.808449,1.10563,1
0.600402,1.21903,1
1.1545,1.13931,0
1.95706,1.27518,0
2.59824,1.27982,0
2.82305,0.912901,0
2.21315,0.82304,0
2.21648,0.547609,0
2.3277,0.507289,0
1.50517,0.454151,0
0.72876,0.343812,0
0.309318,0.30789,0
0.702945,0.556335,0
0.482936,0.58866,1
0.850428,0.786449,0
0.555774,0.792498,1
1.37742,0.791465,0
2.28833,0.996626,0
2.49909,0.869258,0
2.50858,0.524293,0
1.97358,0.482387,0
1.87939,0.308632,0
2.09108,0.365694,0
1.21429,0.259903,0
0.724442,0.478294,0
0.237635,0.333775,1
0.632151,0.380643,0
0.517752,0.396432,0
0.926175,0.523439,0
0.525579,0.66644,1
1.3781,0.447579,0
2.16665,0.51525,0
1.99818,0.518387,0
1.98286,0.416047,0
1.57523,0.369328,0
1.47093,0.233462,0
1.62007,0.173264,0
1.13318,0.443145,0
0.95861,0.721779,0
0.259209,0.470249,1
0.794251,0.486634,0
0.530687,0.603282,1
0.966628,0.818216,0
0.54016,1.07543,1
1.17304,0.711095,0
1.69511,0.608971,0
1.74916,0.904252,0
1.98247,0.813492,0
1.53762,0.695798,0
1.57765,0.470922,0
1.55108,0.285721,0
1.40245,0.67386,0
1.12037,0.826962,0
0.318606,0.55593,1
0.903188,0.71173,0
0.446631,0.848664,1
0.898321,1.13736,1
0.573932,1.36435,1
0.955125,1.07259,1
1.45205,1.07773,0
2.1478,1.31858,0
2.51813,1.06496,0
1.92089,0.912284,0
2.023,0.611367,0
1.97798,0.463695,0
1.62478,0.701358,0
1.02721,0.672593,0
0.379279,0.490117,1
0.881404,0.758168,0
0.41227,0.867118,1
0.816849,1.15914,1
0.584866,1.27054,1
1.02302,1.13398,1
1.81398,1.27406,0
2.58922,1.3559,0
2.83625,0.991239,0
2.16544,0.848087,0
2.19042,0.560845,0
2.32626,0.528562,0
1.59282,0.545216,0
0.782371,0.400369,0
0.341965,0.340001,0
0.737741,0.617117,0
0.485649,0.675813,1
0.85324,0.904763,1
0.584879,0.906221,1
1.27887,0.88653,0
2.23348,1.09634,0
2.63145,1.01562,0
2.65144,0.640423,0
2.04491,0.547703,0
1.94066,0.339443,0
2.17814,0.404623,0
1.32539,0.292658,0
0.669232,0.399108,0
0.243693,0.318253,1
0.633054,0.402965,0
0.509496,0.403355,0
0.932785,0.539658,0
0.505959,0.629076,1
1.33166,0.485626,0
2.19834,0.604094,0
2.14726,0.538235,0
2.08572,0.360198,0
1.65534,0.345276,0
1.54967,0.211326,0
1.7148,0.200499,0
1.12034,0.373932,0
0.905081,0.686331,0
0.168973,0.489206,1
0.693011,0.471924,0
0.569566,0.523327,0
0.998434,0.694701,0
0.544165,0.966057,1
1.21435,0.621919,0
1.81432,0.496086,0
1.74255,0.740637,0
1.8792,0.691758,0
1.5051,0.632262,0
1.54987,0.434034,0
1.50526,0.226421,0
1.27761,0.605157,0
1.0766,0.817054,0
0.285446,0.562406,1
0.848003,0.678616,0
0.49078,0.772726,1
0.977108,1.02892,1
0.573043,1.315,1
0.983174,1.0245,1
1.44668,0.978785,0
1.96783,1.20876,0
2.34085,1.00408,0
1.8138,0.88572,0
1.93382,0.603466,0
1.85011,0.413954,0
1.51556,0.674784,0
1.03511,0.712997,0
0.355553,0.531533,1
0.893162,0.76349,0
0.405199,0.856398,1
0.851514,1.16121,1
0.60149,1.34055,1
1.00162,1.17878,1
1.67983,1.2545,0
2.4331,1.34071,0
2.74692,0.997885,0
2.14375,0.895994,0
2.20917,0.608199,0
2.26781,0.512762,0
1.5661,0.570483,0
0.832747,0.447715,0
0.335155,0.386753,1
0.774241,0.678887,0
0.445893,0.719632,1
0.806287,0.967875,1
0.572992,1.01737,1
1.27744,0.990048,0
2.19038,1.18031,0
2.61023,1.10187,0
2.71543,0.717693,0
2.14428,0.661629,0
2.09021,0.436489,0
2.24026,0.447111,0
1.36775,0.321926,0
0.662805,0.351623,0
0.277562,0.281878,1
0.667844,0.440338,0
0.499,0.445559,0
0.865581,0.595299,0
0.53676,0.637625,1
1.40726,0.569576,0
2.2732,0.745684,0
2.23373,0.615668,0
2.21598,0.36455,0
1.75916,0.336619,0
1.62165,0.203972,0
1.83897,0.236927,0
1.14235,0.333141,0
0.857423,0.628763,0
0.210611,0.415297,1
0.688821,0.412882,0
0.515194,0.472541,0
0.953881,0.6347,0
0.519061,0.8655,1
1.27734,0.520307,0
1.94111,0.440065,0
1.80136,0.660158,0
1.85662,0.615311,0
1.48555,0.531375,0
1.45762,0.343573,0
1.48619,0.187078,0
1.23922,0.579515,0
1.10119,0.819021,0
0.246783,0.551986,1
0.833046,0.626218,0
0.477479,0.747562,1
0.914687,1.00852,1
0.553772,1.26056,1
1.04852,0.91146,0
1.49701,0.861647,0
1.90796,1.15953,0
2.2451,0.991426,0
1.72513,0.858233,0
1.81684,0.568132,0
1.74968,0.391484,0
1.54175,0.721727,0
1.11681,0.792352,0
0.342796,0.552042,1
0.908142,0.751708,0
0.424399,0.867082,1
0.861258,1.17967,1
0.602216,1.35663,1
0.93881,1.13809,1
1.57813,1.22127,0
2.38128,1.37575,0
2.71659,1.05015,0
2.05779,0.909927,0
2.10535,0.592357,0
2.15035,0.500987,0
1.61806,0.634361,0
0.895945,0.527601,0
0.390567,0.40711,1
0.826147,0.691814,0
0.421259,0.780425,1
0.808939,1.05267,1
0.580203,1.1076,1
1.15,1.02783,0
2.02769,1.20622,0
2.66112,1.20998,0
2.78915,0.829076,0
2.13443,0.71208,0
2.09977,0.452742,0
2.30342,0.483884,0
1.50089,0.428385,0
0.6821,0.327427,0
0.299426,0.29319,0
0.66577,0.492279,0
0.515688,0.514445,0
0.894403,0.692271,0
0.559361,0.691634,1
1.35131,0.660024,0
2.26366,0.861546,0
2.40806,0.741312,0
2.38248,0.434979,0
1.86558,0.390643,0
1.72457,0.223977,0
1.94856,0.295569,0
1.18922,0.277665,0
0.778465,0.549663,0
0.211972,0.397178,1
0.634545,0.394838,0
0.55351,0.40597,0
0.993681,0.539402,0
0.528259,0.755747,1
1.26422,0.473778,0
2.01495,0.444775,0
1.8882,0.549894,0
1.89238,0.496007,0
1.52194,0.472751,0
1.46638,0.313996,0
1.53171,0.160895,0
1.17544,0.500614,0
1.00335,0.764089,0
0.216882,0.523424,1
0.774711,0.570256,0
0.527842,0.650051,1
1.0041,0.86913,0
0.555193,1.15432,1
1.07669,0.835311,0
1.5816,0.741536,0
1.76516,1.00616,0
2.04034,0.868938,0
1.61814,0.782298,0
1.71129,0.533134,0
1.62006,0.329765,0
1.41285,0.670462,0
1.08407,0.79073,0
0.297352,0.566872,1
0.867993,0.74529,0
0.432682,0.841636,1
0.894825,1.13182,1
0.587685,1.3665,1
0.935525,1.13159,1
1.49983,1.16321,0
2.21853,1.33174,0
2.58877,1.04269,0
2.02392,0.941505,0
2.13835,0.647547,0
2.11328,0.501185,0
1.61137,0.654283,0
0.938889,0.583524,0
0.351577,0.465117,1
0.840131,0.736375,0
0.390783,0.805101,1
0.798892,1.08823,1
0.579267,1.20267,1
1.12168,1.11593,0
1.95627,1.25443,0
