correlation_f0,correlation_f1,confidence,bit
-1.52068,0.092053,1,1
-0.802817,0.152665,1,1
-0.139857,0.00855362,1,1
0.750674,0.028025,0.928021,0
0.848497,-0.278172,1,0
2.25642,0.0996532,0.915407,0
1.21231,0.451575,0.457206,0
0.315961,0.447293,0.172069,1
-0.386947,0.616001,1,1
-1.03877,0.708694,1,1
-1.46873,0.833887,1,1
-2.30674,0.600161,1,1
-1.26228,0.143952,1,1
-0.239892,0.158297,1,1
0.262459,0.00677259,0.94969,0
0.790094,-0.0768291,1,0
1.28986,-0.0619979,1,0
1.91257,0.151069,0.85359,0
0.988769,0.650105,0.206644,0
-0.00252044,0.717578,1,1
-0.39241,0.882685,1,1
-0.700246,1.01043,1,1
-1.44398,0.765435,1,1
-1.3759,0.719608,1,1
-0.538885,0.228985,1,1
0.428105,0.152043,0.475848,0
0.536743,-0.021319,1,0
0.506173,-0.216533,1,0
1.42386,0.176444,0.779487,0
1.16631,0.21254,0.691714,0
0.559045,0.700307,0.112171,1
-0.411472,0.754902,1,1
-0.375294,0.882087,1,1
-0.0810652,1.08578,1,1
-0.968519,0.536031,1,1
-0.0779011,0.66146,1,1
0.235027,0.212046,0.0514053,0
0.915672,0.07461,0.849316,0
0.712906,-0.0264702,1,0
0.198388,-0.245102,1,0
1.18119,0.362058,0.530785,0
0.0295702,0.175799,0.712029,1
-0.090126,0.529769,1,1
-0.621266,0.645378,1,1
-0.171301,0.694121,1,1
0.521288,0.872356,0.251906,1
-0.350646,0.129271,1,1
1.2035,0.417913,0.484507,0
1.00805,0.170527,0.710624,0
1.24728,0.0176357,0.972116,0
0.630806,-0.0555123,1,0
-0.237895,-0.247374,0.0195337,0
0.596124,0.443427,0.146888,0
-1.02238,0.140173,1,1
-0.664864,0.259059,1,1
-0.722132,0.346563,1,1
-0.0434706,0.277038,1,1
0.980052,0.434132,0.386032,0
0.459689,-0.263787,1,0
2.23174,0.102046,0.912549,0
1.43664,0.0528157,0.92908,0
1.1771,-0.0812266,1,0
0.425124,-0.0543106,1,0
-0.546385,-0.159304,0.548515,1
-0.0777119,0.442021,1,1
-1.88984,0.0285248,1,1
-1.12607,-0.104693,0.829872,1
-0.614376,-0.0287053,0.910726,1
0.206473,-0.15306,1,0
1.17092,-0.120949,1,0
1.06739,-0.631475,1,0
2.61336,-0.283215,1,0
1.58065,-0.0469034,1,0
0.858029,-0.133309,1,0
0.115959,-0.0319962,1,0
-0.788009,-0.0668141,0.843677,1
-0.798188,0.287643,1,1
-2.22573,-0.0607152,0.946891,1
-1.21471,-0.40308,0.501691,1
-0.383943,-0.403362,0.0246646,0
0.30918,-0.586728,1,0
1.07618,-0.638311,1,0
1.46516,-0.799906,1,0
2.40628,-0.545802,1,0
1.26937,-0.151861,1,0
0.252362,-0.186599,1,0
-0.248899,-0.0264596,0.807817,1
-0.750993,0.0851253,1,1
-1.26082,0.0930907,1,1
-2.0139,-0.154962,0.857103,1
-1.08959,-0.649685,0.252925,1
-0.0345883,-0.669193,0.901707,0
0.409843,-0.836773,1,0
0.737557,-0.973572,1,0
1.40878,-0.795879,1,0
1.51263,-0.713038,1,0
0.628158,-0.222372,1,0
-0.324311,-0.149518,0.368895,1
-0.529136,0.00532459,1,1
-0.596452,0.18023,1,1
-1.43724,-0.153221,0.807324,1
-1.27246,-0.192524,0.737166,1
-0.608491,-0.679697,0.0552762,0
0.359497,-0.749645,1,0
0.328541,-0.900607,1,0
0.14312,-1.08828,1,0
1.0361,-0.563237,1,0
0.283042,-0.658108,1,0
-0.133044,-0.22073,0.247857,0
-0.910492,-0.1103,0.783894,1
-0.703972,0.0221366,1,1
-0.243706,0.248506,1,1
-1.18468,-0.327866,0.566471,1
-0.186877,-0.182523,0.0117859,1
-0.0177587,-0.568403,0.939407,0
0.601585,-0.657055,1,0
0.225401,-0.705248,1,0
-0.421391,-0.89487,0.359716,0
0.386517,-0.197171,1,0
-1.08738,-0.478426,0.388908,1
-0.888751,-0.177524,0.66702,1
-1.21289,-0.0265247,0.957198,1
-0.638175,0.0525074,1,1
0.167543,0.247906,0.193438,1
-0.699732,-0.458885,0.207874,1
0.930035,-0.136602,1,0
0.620384,-0.280561,1,0
0.740299,-0.377144,1,0
0.0337089,-0.349158,1,0
-0.943177,-0.507767,0.300087,1
-0.383144,0.213591,1,1
-2.09013,-0.130748,0.882256,1
-1.38766,-0.0743712,0.898263,1
-1.22384,0.0520861,1,1
-0.489234,0.036978,1,1
0.559578,0.191998,0.48908,0
0.0535616,-0.425829,1,0
1.82578,-0.0330971,1,0
1.06974,0.054469,0.903098,0
0.630699,-0.0223421,1,0
-0.149721,0.11028,1,1
-1.15605,0.0499008,1,1
-1.00693,0.589363,1,1
-2.62388,0.215389,1,1
-1.57586,0.0237689,1,1
-0.901965,0.130022,1,1
-0.112831,0.0466753,1,1
0.775707,0.0792077,0.8147,0
0.727306,-0.317317,1,0
2.23641,0.0554304,0.951628,0
1.27797,0.392881,0.529722,0
0.446734,0.374476,0.08799,0
-0.289674,0.53026,1,1
-1.12579,0.554727,1,1
-1.44518,0.786553,1,1
-2.43675,0.53474,1,1
-1.28192,0.151961,1,1
-0.373965,0.157953,1,1
0.206168,0.0179732,0.839626,0
0.799071,-0.0575729,1,0
1.28586,-0.0967877,1,0
2.12308,0.161927,0.85827,0
1.11988,0.613969,0.291786,0
0.0617496,0.632648,0.822149,1
-0.380057,0.810191,1,1
-0.738557,0.951867,1,1
-1.43268,0.804802,1,1
-1.63952,0.698112,1,1
-0.742458,0.203957,1,1
0.285067,0.16184,0.275734,0
0.541561,0.0121692,0.956046,0
0.658996,-0.150068,1,0
1.43293,0.10828,0.859488,0
1.38804,0.182935,0.767107,0
0.694881,0.680135,0.0107241,0
-0.250959,0.766767,1,1
-0.34883,0.88282,1,1
-0.230533,1.0657,1,1
-1.14945,0.573694,1,1
-0.401676,0.698013,1,1
0.0827769,0.247443,0.498656,1
0.862723,0.122321,0.751644,0
0.653056,-0.0303271,1,0
0.264061,-0.250132,1,0
1.26671,0.32069,0.595955,0
0.389817,0.197978,0.326371,0
0.095296,0.570582,0.713774,1
-0.591539,0.654097,1,1
-0.229921,0.722345,1,1
0.392459,0.932174,0.407445,1
-0.451936,0.253368,1,1
0.922864,0.505828,0.291901,0
0.790997,0.176541,0.635073,0
1.1444,0.0257674,0.955959,0
0.694394,-0.0135758,1,0
-0.112941,-0.24344,0.36618,0
0.772355,0.440621,0.273488,0
-0.827176,0.111516,1,1
-0.523666,0.319455,1,1
-0.712746,0.413151,1,1
-0.00902076,0.404414,1,1
0.861846,0.534738,0.23422,0
0.265063,-0.182616,1,0
1.98784,0.174279,0.838789,0
1.39031,0.110376,0.852899,0
1.20909,-0.0519348,1,0
0.465483,-0.0471214,1,0
-0.552766,-0.21317,0.443375,1
0.0663559,0.44236,0.739124,1
-1.73284,0.0396141,1,1
-1.00633,-0.00211308,0.995809,1
-0.714122,0.0324781,1,1
0.119252,-0.0600314,1,0
1.15044,0.0191567,0.967242,0
0.996119,-0.526991,1,0
2.57338,-0.178875,1,0
1.56519,-0.0157125,1,0
0.887863,-0.144535,1,0
0.187818,-0.0392207,1,0
-0.762051,-0.0909224,0.786811,1
-0.660547,0.334189,1,1
-2.27228,-0.0766823,0.93471,1
-1.27081,-0.348924,0.569158,1
-0.468365,-0.319767,0.188545,1
0.317242,-0.45874,1,0
1.10775,-0.511432,1,0
1.36195,-0.776997,1,0
2.47183,-0.50413,1,0
1.39548,-0.113258,1,0
0.418612,-0.167927,1,0
-0.183627,-0.034933,0.680335,1
-0.893321,0.00155093,1,1
-1.22001,0.131068,1,1
-2.16205,-0.142174,0.876597,1
-1.14123,-0.573491,0.331098,1
-0.175317,-0.62181,0.560128,0
0.353468,-0.779277,1,0
0.804389,-0.899332,1,0
1.48917,-0.779675,1,0
1.77396,-0.674122,1,0
0.790983,-0.213374,1,0
-0.24745,-0.18461,0.145443,1
-0.488689,-0.0127082,0.949309,1
-0.665475,0.152184,1,1
-1.44313,-0.0887813,0.884091,1
-1.54703,-0.1956,0.775512,1
-0.807635,-0.69122,0.0776693,1
0.241336,-0.730609,1,0
0.371923,-0.861937,1,0
0.30875,-1.04113,1,0
1.12373,-0.62685,1,0
0.558473,-0.695863,1,0
0.057142,-0.223123,1,0
-0.765285,-0.112475,0.743723,1
-0.697127,0.00461215,1,1
-0.34438,0.229733,1,1
-1.33067,-0.305659,0.62641,1
-0.468837,-0.171614,0.464084,1
-0.172456,-0.584957,0.544618,0
0.548952,-0.673869,1,0
0.198291,-0.770568,1,0
-0.30859,-0.951772,0.510316,0
0.560469,-0.28019,1,0
-0.731202,-0.515683,0.172846,1
-0.726633,-0.196552,0.574187,1
-1.17357,-0.0569051,0.907507,1
-0.687238,0.0345523,1,1
0.105396,0.2691,0.437132,1
-0.797806,-0.410361,0.320688,1
0.654531,-0.132244,1,0
0.445461,-0.362763,1,0
0.701168,-0.450151,1,0
0.0963535,-0.419196,1,0
-0.833478,-0.603741,0.159849,1
-0.208127,0.117085,1,1
-1.90697,-0.232347,0.782784,1
-1.27459,-0.0930682,0.863901,1
-1.21373,0.0528149,1,1
-0.477443,0.068026,1,1
0.469585,0.209639,0.38271,0
-0.137812,-0.438898,0.522076,0
1.6389,-0.0513212,1,0
1.02252,-0.00869206,1,0
0.688684,-0.0932309,1,0
-0.119591,-0.0102598,0.841977,1
-1.1863,-0.122316,0.813061,1
-0.86529,0.508312,1,1
-2.52236,0.1392,1,1
-1.51198,0.0262002,1,1
-1.01071,0.109317,1,1
-0.208429,0.0468219,1,1
0.760979,0.116934,0.73361,0
0.647591,-0.320658,1,0
2.19599,0.0387556,0.965315,0
1.26134,0.311661,0.603738,0
0.48342,0.268009,0.28667,0
-0.235615,0.434855,1,1
-1.14111,0.437201,1,1
-1.34171,0.748996,1,1
-2.57222,0.437222,1,1
-1.38967,0.121154,1,1
-0.478191,0.17475,1,1
0.182884,0.0530785,0.55011,0
0.846064,-0.0143148,1,0
1.18129,-0.151712,1,0
2.20273,0.125394,0.892279,0
1.24946,0.586576,0.361039,0
0.195575,0.581203,0.496446,1
-0.345292,0.747218,1,1
-0.900328,0.832526,1,1
-1.46728,0.799195,1,1
-1.87844,0.663811,1,1
-0.859144,0.210523,1,1
0.118736,0.158024,0.141957,1
0.473623,0.0158615,0.935191,0
0.706903,-0.135522,1,0
1.48781,0.0860158,0.890692,0
1.64096,0.185255,0.797115,0
0.841762,0.665639,0.116839,0
-0.211573,0.710381,1,1
-0.348944,0.868131,1,1
-0.346738,1.0447,1,1
-1.20473,0.642625,1,1
-0.766353,0.680227,1,1
-0.151968,0.223793,1,1
0.733895,0.127888,0.703201,0
0.686536,0.00766086,0.977929,0
0.38956,-0.220743,1,0
1.32346,0.267281,0.663955,0
0.623091,0.171902,0.567537,0
0.275652,0.605551,0.374373,1
-0.470804,0.69302,1,1
-0.271036,0.750889,1,1
0.218304,0.954882,0.627845,1
-0.648039,0.317519,1,1
0.621313,0.561626,0.0504566,0
0.646894,0.198708,0.53002,0
1.13108,0.0607529,0.898051,0
0.636892,-0.0549056,1,0
-0.0413937,-0.263492,0.728464,0
0.914729,0.416727,0.374029,0
-0.507679,0.13669,1,1
-0.410817,0.369057,1,1
-0.718528,0.452291,1,1
-0.109969,0.457775,1,1
0.79838,0.650611,0.101981,0
0.106561,-0.0775283,1,0
1.77375,0.265431,0.73967,0
1.21682,0.100873,0.846895,0
1.20038,-0.0433671,1,0
0.551195,-0.0366736,1,0
-0.447848,-0.229731,0.321907,1
0.206428,0.429917,0.351208,1
-1.58435,0.0352904,1,1
-0.941196,0.060101,1,1
-0.698833,0.141994,1,1
0.108772,0.0601067,0.288166,0
1.09302,0.147702,0.76191,0
0.784394,-0.468729,1,0
2.48769,-0.086876,1,0
1.56712,0.0236825,0.970226,0
0.997314,-0.121574,1,0
0.23059,-0.0556211,1,0
-0.793816,-0.157085,0.669607,1
-0.50672,0.360891,1,1
-2.15988,-0.0362605,0.966978,1
-1.22579,-0.253319,0.65747,1
-0.595601,-0.25318,0.403428,1
0.234353,-0.378803,1,0
1.14245,-0.370472,1,0
1.33846,-0.70204,1,0
2.54193,-0.429328,1,0
1.43329,-0.103855,1,0
0.512626,-0.179077,1,0
-0.0935511,-0.034669,0.459227,1
-0.848082,-0.00837655,0.980439,1
-1.1223,0.181414,1,1
