f0_energy,f1_energy,bit
1.24713,0.785353,0
1.34561,0.758617,0
1.49605,0.640983,0
1.57347,0.596563,0
1.35841,0.781278,0
1.23728,0.641547,0
1.38706,0.5391,0
1.6399,0.521389,0
1.43406,0.734748,0
1.16704,0.54666,0
1.33241,0.497672,0
1.73061,0.448597,0
1.50011,0.673194,0
1.05581,0.471927,0
1.23837,0.544358,0
1.74566,0.36207,0
1.49698,0.58899,0
1.00582,0.457679,0
1.1853,0.64073,0
1.77185,0.289699,0
1.51396,0.500033,0
0.990585,0.505912,0
1.15862,0.77249,0
1.76209,0.251772,0
1.50959,0.406509,0
1.03904,0.620674,0
1.2068,0.925926,0
1.70803,0.277887,0
1.45242,0.323419,0
1.07712,0.716054,0
1.2457,1.02696,0
1.67754,0.32137,0
1.43292,0.267477,0
1.16075,0.829987,0
1.33572,1.13156,0
1.57269,0.412659,0
1.3534,0.263529,0
1.23455,0.91858,0
1.39046,1.19325,0
1.52675,0.467794,0
1.27108,0.303547,0
1.30447,0.983043,0
1.47223,1.23095,0
1.41867,0.552388,0
1.1739,0.394609,0
1.38987,1.05122,0
1.57127,1.26201,0
1.34608,0.633642,0
1.0727,0.49184,0
1.47943,1.10119,0
1.64993,1.2526,0
1.27512,0.681315,0
1.01502,0.598171,0
1.54789,1.1274,0
1.70276,1.21743,0
