f0_energy,f1_energy,bit
1.12845,0.508725,0
1.22881,0.853129,0
1.1594,0.473835,0
1.23928,0.820558,0
1.09369,0.425805,0
1.24737,0.767393,0
1.10581,0.394559,0
1.25418,0.737821,0
1.07706,0.353909,0
1.24399,0.681305,0
1.07665,0.33196,0
1.282,0.640959,0
1.04601,0.314084,0
1.23621,0.584505,0
0.977507,0.313853,0
1.22572,0.547333,0
0.951347,0.318975,0
1.20338,0.499544,0
0.915938,0.35357,0
1.18332,0.46409,0
0.913619,0.365601,0
1.16041,0.440684,0
0.859647,0.427536,0
1.11032,0.430572,0
0.826961,0.452093,0
1.12342,0.421257,0
0.808213,0.500334,0
1.06603,0.447973,0
0.799049,0.53739,0
1.06416,0.4559,0
0.765373,0.578638,0
1.00819,0.512939,0
0.782627,0.631389,0
0.987095,0.547331,0
0.765078,0.665441,0
0.966938,0.603324,0
0.799088,0.715634,0
0.954141,0.657704,0
0.802723,0.739839,0
0.931948,0.694595,0
0.845183,0.779802,0
0.928377,0.753383,0
0.864517,0.794161,0
0.925389,0.801885,0
0.915316,0.829991,0
0.951504,0.864049,0
0.943217,0.843283,0
0.936279,0.868303,0
0.946416,0.83751,0
0.963555,0.919593,0
1.00221,0.846064,0
0.966501,0.92222,0
1.01438,0.831855,0
1.00494,0.972272,0
1.08159,0.849167,0
