correlation_f0,correlation_f1,confidence,bit
-0.144616,-0.45618,0.518585,0
-0.78154,-0.617646,0.117135,1
-0.752741,-0.612766,0.102507,1
-0.181556,0.14644,1,1
-1.77068,-0.216128,0.782437,1
-1.54143,-0.148468,0.824287,1
-0.53381,0.142197,1,1
-0.0808803,0.197459,1,1
0.491351,0.323428,0.206097,0
0.328371,0.328503,0.000200041,1
0.114858,-0.3669,1,0
1.5497,0.0937791,0.885877,0
0.989203,0.197312,0.667409,0
-0.129354,0.00143407,1,1
-0.470096,0.0475076,1,1
-1.06281,0.0145884,1,1
-0.82893,0.120118,1,1
-1.13354,0.692157,1,1
-1.91035,0.267465,1,1
-0.87785,0.0472074,1,1
0.307473,0.24617,0.110725,0
0.395825,0.196141,0.337322,0
0.819479,0.178141,0.642868,0
0.509272,0.0871908,0.70764,0
1.18972,-0.30729,1,0
1.68156,0.147797,0.838416,0
0.489183,0.540932,0.0502358,1
-0.660242,0.43101,1,1
-0.623919,0.530154,1,1
-0.96577,0.642579,1,1
-0.627129,0.816546,1,1
-1.69036,0.991688,1,1
-1.38481,0.663778,1,1
0.0663925,0.212338,0.523608,1
1.01469,0.259015,0.593287,0
0.76575,0.146841,0.678189,0
0.848587,-0.0229832,1,0
0.551253,-0.16395,1,0
1.81446,-0.158726,1,0
1.24753,0.161743,0.770459,0
-0.21298,0.674651,1,1
-0.956529,0.708279,1,1
-0.580598,0.825592,1,1
-0.568527,1.03172,1,1
-0.23176,1.21126,1,1
-1.65434,0.956671,1,1
-0.362004,0.840913,1,1
1.04182,0.326749,0.522495,0
1.3664,0.179264,0.768043,0
0.85677,0.0454112,0.89933,0
0.58725,-0.224067,1,0
0.381928,-0.368792,1,0
1.83719,0.0618453,0.934867,0
0.34153,0.0927575,0.572829,0
-0.820484,0.581885,1,1
-0.909296,0.74436,1,1
-0.32949,0.836621,1,1
0.0483609,1.07404,0.913826,1
0.273785,1.2036,0.629365,1
-1.06748,0.578682,1,1
0.769395,0.713175,0.0379208,0
1.60603,0.317811,0.669608,0
1.25475,0.0430176,0.933705,0
0.610334,-0.0935359,1,0
0.152687,-0.328962,1,0
0.0859781,-0.438247,1,0
1.24327,0.261008,0.652978,0
-0.67105,0.00717235,1,1
-1.13263,0.298348,1,1
-0.585076,0.502738,1,1
0.063067,0.563965,0.79884,1
0.64098,0.737992,0.0703512,1
0.664482,0.765885,0.0708928,1
-0.111447,-0.00343715,0.940163,1
1.66899,0.350464,0.652912,0
1.64315,0.199381,0.783579,0
0.694372,-0.114623,1,0
0.184012,-0.18435,1,0
-0.368776,-0.334692,0.0484507,1
-0.238249,-0.356458,0.19877,0
0.199453,0.368913,0.298153,1
-1.45862,-0.0860562,0.888577,1
-1.08514,-0.106599,0.821104,1
-0.0345501,0.101717,1,1
0.422878,0.0927254,0.640322,0
1.02205,0.149906,0.744177,0
0.83187,0.0631087,0.858972,0
0.90233,-0.573726,1,0
1.94818,-0.144632,1,0
1.08852,0.00583167,0.989342,0
-0.0814857,-0.222187,0.463333,0
-0.333417,-0.226917,0.190065,1
-0.766328,-0.225871,0.544707,1
-0.483967,-0.157073,0.509943,1
-0.90114,0.349741,1,1
-1.71925,-0.144214,0.84522,1
-0.625242,-0.462848,0.149247,1
0.520179,-0.343266,1,0
0.63675,-0.40637,1,0
1.03706,-0.496109,1,0
0.714248,-0.658714,1,0
1.56861,-0.967007,1,0
1.56933,-0.586231,1,0
0.174634,-0.185487,1,0
-0.829385,-0.253992,0.53111,1
-0.728573,-0.186951,0.591597,1
-0.875191,-0.03434,0.924489,1
-0.550441,0.0975974,1,1
-1.70292,0.19854,1,1
-1.39298,-0.154119,0.800764,1
0.0371291,-0.666594,1,0
0.874813,-0.675091,1,0
0.604821,-0.778999,1,0
0.714737,-0.960485,1,0
0.336446,-1.15372,1,0
1.70348,-1.00484,1,0
0.624921,-0.833411,1,0
-0.797364,-0.306704,0.44441,1
-1.32059,-0.211868,0.723493,1
-0.83897,-0.0677453,0.85057,1
-0.72447,0.153954,1,1
-0.427656,0.322443,1,1
-1.92446,-0.0244015,0.974958,1
-0.569533,-0.104318,0.690382,1
0.676968,-0.639304,1,0
0.956822,-0.761706,1,0
0.364501,-0.880808,1,0
0.147027,-1.09335,1,0
-0.156781,-1.25201,0.777426,0
1.26929,-0.69017,1,0
-0.533856,-0.788438,0.19253,0
-1.49294,-0.326662,0.640951,1
-1.33259,-0.081774,0.884366,1
-0.69164,0.0627423,1,1
-0.293944,0.302956,1,1
-0.13184,0.442449,1,1
-1.45154,-0.228879,0.727592,1
0.44918,-0.023811,1,0
1.10967,-0.380478,1,0
0.680595,-0.595247,1,0
-0.0028978,-0.675024,0.991451,0
-0.516202,-0.86153,0.250649,0
-0.561753,-0.898359,0.230534,0
0.356172,-0.14852,1,0
-1.47779,-0.461145,0.524332,1
-1.69355,-0.240636,0.751176,1
-0.895,0.0661865,1,1
-0.291979,0.174403,1,1
0.259747,0.350913,0.149291,1
0.171667,0.394421,0.393496,1
-0.48985,-0.360825,0.151674,1
1.27468,0.0542351,0.918377,0
1.17017,0.0137945,0.976698,0
0.190629,-0.220656,1,0
-0.349958,-0.234137,0.198291,1
-0.958123,-0.316305,0.503612,1
-0.810929,-0.248872,0.530342,1
-0.646665,0.452834,1,1
-1.92376,0.0307376,1,1
-1.30312,-0.0711904,0.896398,1
-0.147535,0.187378,1,1
0.184936,0.209931,0.0633006,1
0.705851,0.26943,0.447482,0
0.448024,0.22026,0.34082,0
0.631799,-0.373697,1,0
1.68591,0.120028,0.867075,0
0.790069,0.395053,0.333313,0
-0.369335,0.237927,1,1
-0.586704,0.290936,1,1
-1.08205,0.329475,1,1
-0.78988,0.48044,1,1
-1.44479,0.898392,1,1
-1.68846,0.506349,1,1
-0.445602,0.129939,1,1
0.641334,0.24285,0.450681,0
0.611636,0.186299,0.533047,0
0.911106,0.101525,0.799483,0
0.569349,-0.0325474,1,0
1.53577,-0.249297,1,0
1.49601,0.140594,0.828189,0
0.144366,0.636407,0.630198,1
-0.816065,0.609791,1,1
-0.618528,0.720322,1,1
-0.833561,0.866817,1,1
-0.474317,1.05376,1,1
-1.73469,1.03466,1,1
-0.872009,0.808078,1,1
0.581664,0.296897,0.324128,0
1.21701,0.231218,0.680688,0
0.806542,0.0968008,0.785683,0
0.775704,-0.11985,1,0
0.522633,-0.251597,1,0
1.90109,-0.0427746,1,0
0.798916,0.120711,0.737478,0
-0.580855,0.643432,1,1
-0.937649,0.777677,1,1
-0.445135,0.885839,1,1
-0.244885,1.12262,1,1
-0.0262773,1.24862,1,1
-1.43466,0.802609,1,1
0.221682,0.824303,0.576127,1
1.43546,0.371595,0.588728,0
1.3546,0.117773,0.840023,0
0.75926,-0.0169403,1,0
0.3567,-0.294136,1,0
0.284429,-0.394808,1,0
1.60715,0.177381,0.801202,0
-0.150122,0.0661622,1,1
-1.09943,0.439908,1,1
-0.773491,0.660796,1,1
-0.105624,0.75328,1,1
0.400407,0.974306,0.417468,1
0.426122,1.0076,0.405572,1
-0.634858,0.299111,1,1
1.27044,0.560697,0.387598,0
1.75921,0.303301,0.705891,0
1.02375,-0.0283066,1,0
0.420698,-0.132097,1,0
-0.1704,-0.3656,0.364179,0
-0.0710154,-0.404067,0.70104,0
0.781466,0.351301,0.379746,0
-1.08225,-0.0190883,0.965336,1
-1.2209,0.0837166,1,1
-0.352283,0.310212,1,1
0.262702,0.353165,0.146886,1
0.912099,0.486334,0.304459,0
0.775973,0.434411,0.282193,0
0.396495,-0.314643,1,0
1.86943,0.0933493,0.904881,0
1.4581,0.12142,0.846256,0
0.36365,-0.156517,1,0
-0.0649366,-0.212869,0.532504,0
-0.634895,-0.311429,0.341814,1
-0.405695,-0.279055,0.184943,1
-0.34786,0.384798,1,1
-1.61559,-0.0924412,0.891757,1
-0.910392,-0.296758,0.508333,1
0.204795,-0.140619,1,0
0.527338,-0.175764,1,0
1.11683,-0.167417,1,0
0.831987,-0.297162,1,0
1.26978,-0.819894,1,0
1.78285,-0.415815,1,0
0.667366,-0.102225,1,0
-0.44631,-0.246521,0.288367,1
-0.507333,-0.203088,0.428259,1
-0.891078,-0.161986,0.692353,1
-0.590605,-0.0550722,0.829413,1
-1.362,0.279761,1,1
-1.58369,-0.129862,0.84843,1
-0.286464,-0.57229,0.332839,0
0.692155,-0.544444,1,0
0.614403,-0.630981,1,0
0.926003,-0.75694,1,0
0.580557,-0.932337,1,0
1.72738,-1.02138,1,0
1.124,-0.767341,1,0
-0.354269,-0.286935,0.105012,1
-1.09347,-0.240738,0.639131,1
-0.7693,-0.117534,0.734936,1
-0.819486,0.0600271,1,1
-0.569033,0.188173,1,1
-1.90693,0.0749977,1,1
-1.00571,-0.130794,0.769831,1
0.427214,-0.661017,1,0
0.961243,-0.756103,1,0
0.472737,-0.88738,1,0
0.405514,-1.09873,1,0
0.151666,-1.23263,1,0
1.57364,-0.883618,1,0
0.0386614,-0.861734,1,0
-1.2362,-0.356409,0.552421,1
-1.4082,-0.174863,0.779082,1
-0.760797,0.00625877,1,1
-0.502401,0.24134,1,1
-0.315065,0.384379,1,1
-1.79839,-0.156102,0.840263,1
-0.0707991,-0.0810146,0.0672895,0
0.987979,-0.512352,1,0
0.904734,-0.691297,1,0
0.155409,-0.837368,1,0
-0.231526,-1.04506,0.637273,0
-0.376917,-1.13171,0.500317,0
0.908602,-0.416042,1,0
-1.05067,-0.652479,0.233796,1
-1.66342,-0.301341,0.693253,1
-1.22266,-0.0357518,0.94318,1
-0.495874,0.12795,1,1
0.0277469,0.35825,0.856232,1
0.0383286,0.44059,0.839937,1
-1.06452,-0.344154,0.511378,1
0.899377,0.00125705,0.997209,0
1.17639,-0.196846,1,0
0.527533,-0.395093,1,0
-0.181528,-0.480499,0.451598,0
-0.796898,-0.630452,0.116612,1
-0.754463,-0.618458,0.0990624,1
-0.130604,0.172484,1,1
-1.73438,-0.199626,0.793562,1
-1.56035,-0.150916,0.82362,1
-0.612441,0.107192,1,1
-0.0656082,0.201301,1,1
0.50507,0.329718,0.210056,0
0.360941,0.33902,0.0313178,0
0.0646842,-0.395797,1,0
1.5096,0.061751,0.921404,0
1.02212,0.206722,0.663549,0
-0.0518669,0.0314607,1,1
-0.46735,0.0452999,1,1
-1.08929,-0.00325134,0.994048,1
-0.887109,0.0978741,1,1
-1.08586,0.716733,1,1
-1.85678,0.306621,1,1
-0.891675,0.0567574,1,1
0.242973,0.228816,0.0300071,0
0.388359,0.202373,0.314841,0
0.843615,0.200253,0.616325,0
0.578315,0.1209,0.654182,0
1.17203,-0.304717,1,0
1.64398,0.124481,0.859222,0
0.461953,0.526778,0.065564,1
-0.597456,0.454242,1,1
-0.593554,0.543841,1,1
-0.991696,0.631783,1,1
-0.676853,0.798561,1,1
-1.68107,1.00435,1,1
-1.32252,0.707811,1,1
0.123323,0.252873,0.344371,1
0.971856,0.257276,0.58137,0
0.71575,0.140483,0.671858,0
0.846291,-0.00665791,1,0
0.588864,-0.131611,1,0
1.8415,-0.12835,1,0
1.18274,0.136368,0.793242,0
-0.268682,0.654867,1,1
-0.934307,0.716514,1,1
-0.527028,0.849785,1,1
-0.53503,1.05617,1,1
-0.260107,1.20694,1,1
-1.7014,0.940953,1,1
-0.323724,0.863626,1,1
1.06246,0.356847,0.497153,0
1.38265,0.207293,0.739244,0
0.799844,0.0406522,0.903266,0
0.563276,-0.215515,1,0
0.390795,-0.344136,1,0
1.88498,0.102654,0.896707,0
0.351774,0.118933,0.494661,0
-0.892432,0.567321,1,1
-0.956124,0.729736,1,1
-0.275408,0.861561,1,1
0.083936,1.09819,0.857991,1
0.266281,1.20841,0.638864,1
-1.10975,0.557114,1,1
0.767445,0.712011,0.037469,0
1.65615,0.344958,0.655232,0
1.28241,0.0692784,0.897493,0
0.627025,-0.07088,1,0
0.0834636,-0.346289,1,0
0.067379,-0.432706,1,0
1.26797,0.294451,0.623084,0
-0.622789,0.0462666,1,1
-1.21614,0.274104,1,1
-0.619974,0.500405,1,1
0.0509131,0.56168,0.833778,1
0.707775,0.772566,0.043768,1
0.675394,0.777933,0.0705546,1
-0.121606,-0.0108792,0.835767,1
1.5909,0.310125,0.673728,0
1.67976,0.210193,0.777567,0
0.733334,-0.0906689,1,0
0.201672,-0.171449,1,0
-0.42862,-0.359513,0.087685,1
-0.267609,-0.368636,0.158787,0
0.20299,0.378712,0.302083,1
-1.38622,-0.0392027,0.944995,1
-1.08253,-0.0997623,0.831239,1
-0.0767316,0.0864073,1,1
0.380894,0.0790668,0.656202,0
1.05403,0.16502,0.729265,0
0.885743,0.0898007,0.815896,0
0.892741,-0.58857,1,0
1.89496,-0.184362,1,0
1.08284,-0.00912577,1,0
