f0_energy,f1_energy,bit
0.594678,0.817497,1
0.775984,0.965481,1
0.636652,0.9229,1
0.520481,0.917104,1
1.37623,0.816731,0
2.42212,1.02829,0
2.05899,0.956909,0
2.0014,0.667888,0
1.89464,0.502908,0
1.71446,0.424077,0
1.96393,0.606665,0
2.29479,0.602989,0
1.3119,0.392127,0
0.820905,0.374516,0
0.287212,0.30239,1
0.673496,0.41084,0
0.644257,0.459003,0
0.758896,0.565484,0
0.603219,0.701844,1
0.463705,0.748735,1
1.64017,0.420311,0
2.55398,0.519114,0
1.71555,0.484544,0
1.54671,0.361777,0
1.54042,0.317224,0
1.35414,0.210227,0
1.47837,0.382966,0
1.75596,0.379135,0
1.198,0.390774,0
1.15734,0.657729,0
0.271517,0.479767,1
0.776525,0.522745,0
0.659373,0.583184,0
0.793034,0.839797,1
0.66213,1.16013,1
0.509302,1.24903,1
1.50041,0.713665,0
2.14671,0.523407,0
1.36872,0.78884,0
1.48718,0.719622,0
1.42707,0.64822,0
1.23375,0.381963,0
1.29031,0.251219,0
1.56589,0.257037,0
1.59251,0.71216,0
1.40516,0.890785,0
0.293332,0.651841,1
0.754956,0.773949,1
0.56002,0.91881,1
0.701573,1.23673,1
0.664093,1.46821,1
0.61466,1.48655,1
1.18485,1.04778,0
1.6654,1.01168,0
1.63597,1.22522,0
