goertzel_f0,goertzel_f1,matched_corr_f0,matched_corr_f1,iq_mag_f0,iq_mag_f1,final_bit,confidence
0.518439,0.199008,-1.0059,0.0375264,1.03998,0.170687,1,0.67
0.231646,0.135529,-0.0477535,0.300978,0.510344,0.311658,1,0.67
0.0844447,0.20847,0.141941,0.49024,0.144101,0.491363,1,1
0.844046,0.285653,-1.5567,-0.177157,1.70503,0.384796,1,0.67
1.01082,0.453763,0.0340206,0.0327048,1.33866,0.203123,0,1
0.268569,0.553694,0.416435,-0.511848,0.602632,0.833404,0,0.67
0.425971,0.577489,0.419678,-0.494278,0.649684,1.0387,0,0.67
0.454596,0.463934,-0.335736,-0.641391,0.598104,0.948757,0,0.67
0.599571,0.566201,-1.36462,-0.903272,1.47415,1.13705,1,0.67
0.585058,0.641789,-1.38124,-1.01958,1.38226,1.25873,1,0.67
1.16673,0.34804,-0.0951513,-0.299948,0.955723,0.953757,0,1
1.27726,0.283871,-1.75561,-0.646234,2.08479,0.756193,1,0.67
0.719715,0.316821,-1.73974,-0.26009,1.74041,0.293859,1,0.67
0.754663,0.280642,-1.38211,-0.323016,1.68579,0.464204,1,0.67
0.582731,0.156431,-0.662366,-0.0473343,1.01966,0.15486,1,0.67
0.251136,0.196544,0.329976,0.25635,0.592108,0.327939,0,1
0.0164133,0.290911,0.0888656,0.369273,0.108772,0.469806,1,1
0.911381,0.208373,-0.904292,-0.339538,1.49373,0.465262,1,0.67
1.11317,0.466892,0.771756,0.126301,1.47886,0.257981,0,1
0.171764,0.692742,0.598924,-0.050122,0.619393,0.856,0,0.67
0.524467,0.794004,0.0632298,0.0926531,0.5983,1.04417,1,1
0.475448,0.68194,-0.562473,-0.141967,0.599899,0.94481,1,1
0.527213,0.906342,-1.49318,-0.391395,1.5145,1.1092,1,0.67
0.616231,1.0394,-1.11203,-0.419212,1.37148,1.24271,1,0.67
0.956963,0.613464,-0.723388,0.211233,0.872695,1.04121,1,0.67
1.02227,0.387512,-1.99614,-0.258081,1.99818,0.667433,1,0.67
0.773928,0.26912,-1.42856,-0.2945,1.73817,0.294507,1,0.67
1.00257,0.221567,-0.556943,-0.424751,1.63654,0.437234,1,0.67
0.74585,0.165816,-0.11267,-0.109893,1.00738,0.140435,1,0.67
0.294232,0.268496,0.581588,0.122574,0.646324,0.289026,0,1
0.0777202,0.419266,0.0196194,0.121142,0.10277,0.45248,1,1
0.809373,0.0823686,0.0802176,-0.378364,1.26437,0.415731,0,1
0.95476,0.345878,1.2159,0.156967,1.40138,0.234737,0,1
0.210002,0.671172,0.586221,0.429859,0.611845,0.873121,0,0.67
0.573094,0.847208,-0.329838,0.631059,0.622532,1.02069,1,1
0.404432,0.769463,-0.579249,0.400053,0.593991,0.930109,1,1
0.566017,1.11765,-1.09531,0.245401,1.46012,1.05022,1,0.67
0.7717,1.27505,-0.428372,0.337803,1.33592,1.2394,1,0.67
0.886998,0.890731,-1.07593,0.658923,1.08397,1.03042,1,0.67
0.853478,0.653489,-1.53832,0.219712,1.83048,0.663363,1,0.67
0.971265,0.407232,-0.570851,-0.21601,1.70466,0.266204,1,0.67
1.12484,0.261252,0.432824,-0.394575,1.6519,0.427458,0,1
0.786954,0.2134,0.483889,-0.140811,1.02391,0.140858,0,1
0.285229,0.273155,0.608846,-0.0662742,0.608976,0.236501,0,1
0.118949,0.436937,-0.05343,-0.156665,0.0946615,0.466391,0,0.67
0.67065,0.122034,1.01119,-0.293946,1.36323,0.295214,0,1
0.718076,0.177752,1.26499,0.154925,1.26746,0.168964,0,1
0.296775,0.495878,0.321815,0.756522,0.551931,0.855028,1,1
0.526988,0.69379,-0.572107,0.975229,0.62654,1.01925,1,1
0.370568,0.648567,-0.434247,0.80311,0.614171,0.923429,1,1
0.656111,1.02036,-0.301793,0.819826,1.38277,1.04712,1,0.67
0.826965,1.15494,0.368789,0.954706,1.34875,1.24757,1,0.67
1.06873,0.918122,-1.08074,0.862559,1.2991,0.905789,1,0.67
1.06247,0.76533,-0.565913,0.608542,1.80725,0.735723,1,0.67
1.09303,0.521058,0.498432,-0.0547298,1.7298,0.255692,0,1
1.01805,0.331075,1.25593,-0.228789,1.64351,0.435224,0,1
0.66572,0.235661,0.926983,-0.110084,1.0422,0.147688,0,1
0.226024,0.222927,0.404847,-0.232193,0.512274,0.259312,0,1
0.113915,0.34912,-0.127546,-0.390391,0.140523,0.477846,0,0.67
0.637573,0.226344,1.59009,-0.105867,1.60592,0.245637,0,1
0.699566,0.240278,0.87805,0.106536,1.21161,0.120451,0,1
0.372285,0.349917,-0.0357113,0.818457,0.581711,0.824789,1,0.67
0.432157,0.459749,-0.654307,0.966474,0.662913,1.01526,1,1
0.415899,0.419168,-0.142586,0.916799,0.602477,0.920701,1,1
0.720829,0.700948,0.598782,1.10739,1.41206,1.1092,1,0.67
0.769329,0.7803,1.05055,1.25619,1.37239,1.26398,1,0.67
1.24079,0.683283,-0.686062,0.776071,1.27516,0.839011,1,0.67
1.31417,0.634611,0.611101,0.786432,1.94915,0.788866,1,0.67
0.988004,0.504764,1.38906,0.123881,1.80191,0.290996,0,1
0.792073,0.341678,1.66694,0.0299789,1.67812,0.449607,0,1
0.505849,0.192421,1.04408,-0.039262,1.04812,0.169003,0,1
0.215242,0.142568,0.0419365,-0.320446,0.474081,0.322415,0,1
0.0736932,0.22489,-0.148337,-0.474088,0.150061,0.474611,0,0.67
0.803372,0.276559,1.61553,0.122136,1.69562,0.360833,0,1
0.963917,0.420746,0.17257,0.022354,1.30131,0.167561,0,1
0.329195,0.510719,-0.390069,0.60479,0.610605,0.823422,1,1
0.392826,0.526287,-0.488614,0.631475,0.656835,1.03322,1,1
0.450692,0.406666,0.209731,0.720306,0.586742,0.936249,1,0.67
0.622485,0.516616,1.28933,1.0089,1.49794,1.14835,0,1
0.591896,0.58419,1.36864,1.11715,1.37774,1.25564,0,1
1.18371,0.364935,-0.0584908,0.421006,1.04929,0.911305,1,0.67
1.3103,0.339684,1.55874,0.686925,2.05155,0.75479,0,1
0.764679,0.359682,1.78372,0.256303,1.79822,0.313665,0,1
0.720531,0.296781,1.46213,0.259966,1.64823,0.451909,0,1
0.551506,0.155785,0.81365,0.0521714,1.03598,0.175463,0,1
0.265953,0.150962,-0.316551,-0.290445,0.586593,0.33648,1,0.67
0.0268925,0.246568,-0.117638,-0.397038,0.133862,0.460771,0,0.67
0.895963,0.22653,1.07896,0.311918,1.5381,0.453308,0,1
1.1016,0.477679,-0.568013,-0.0724055,1.43001,0.240147,1,0.67
0.188691,0.681382,-0.584731,0.177299,0.627297,0.859016,1,1
0.49501,0.760917,-0.144466,0.0759117,0.629704,1.04398,1,1
0.494945,0.634313,0.483204,0.265322,0.567077,0.954047,0,0.67
0.556316,0.804177,1.54697,0.556361,1.54754,1.12759,0,0.67
0.593657,0.920599,1.21849,0.583283,1.36585,1.23397,0,0.67
1.03476,0.51316,0.611496,-0.0743636,0.893778,1.02345,0,0.67
1.11817,0.305109,1.99018,0.360386,2.02559,0.681805,0,1
0.704325,0.249913,1.56983,0.302685,1.75136,0.304491,0,1
0.895405,0.232651,0.788968,0.416097,1.62612,0.446271,0,1
0.691616,0.153653,0.2694,0.118264,0.985137,0.16215,0,1
0.313907,0.224973,-0.535419,-0.151194,0.617098,0.295927,1,0.67
0.0795889,0.354684,-0.0572199,-0.191758,0.120062,0.44456,0,0.67
0.872166,0.134357,0.168326,0.375391,1.28568,0.427084,1,0.67
1.0337,0.413997,-1.15304,-0.160573,1.44551,0.264717,1,0.67
0.148516,0.720291,-0.565204,-0.30351,0.574949,0.86636,1,1
0.529417,0.895669,0.224967,-0.521284,0.605155,1.04448,0,0.67
0.430221,0.791157,0.614104,-0.278027,0.615262,0.948256,0,0.67
0.558418,1.09681,1.23568,-0.0981526,1.48697,1.06896,0,0.67
0.743777,1.24579,0.668561,-0.134719,1.35378,1.22557,0,0.67
0.888263,0.855015,1.03848,-0.558178,1.03898,1.03898,0,1
0.872451,0.623347,1.73588,-0.0894615,1.87926,0.648296,0,1
0.9432,0.385276,0.786973,0.224536,1.69194,0.26093,0,1
1.08829,0.243962,-0.181847,0.407125,1.62684,0.420789,1,0.67
0.755854,0.195083,-0.346892,0.133398,1.01092,0.133753,1,0.67
0.277442,0.269672,-0.572142,0.0273969,0.572792,0.241598,1,0.67
0.104557,0.42938,0.0211176,0.0695767,0.0984286,0.437931,1,1
0.674221,0.0993177,-0.790487,0.312593,1.28409,0.312828,1,0.67
0.714495,0.203258,-1.31355,-0.194957,1.32085,0.227173,1,0.67
0.358556,0.528942,-0.319832,-0.682683,0.531661,0.845864,0,0.67
0.571574,0.755097,0.555229,-0.918873,0.646664,1.02534,0,0.67
0.383764,0.708658,0.517093,-0.723887,0.631234,0.927514,0,0.67
0.633208,1.07085,0.506259,-0.714519,1.41043,1.05811,0,0.67
0.809308,1.202,-0.139335,-0.825437,1.34239,1.24166,0,0.67
0.982672,0.920199,1.11151,-0.838663,1.26135,0.940898,0,1
0.979302,0.759012,0.878181,-0.511911,1.79862,0.702175,0,1
1.07635,0.507688,-0.264288,0.0803003,1.7274,0.254291,1,0.67
1.03395,0.302327,-1.09666,0.266369,1.65148,0.424679,1,0.67
0.672281,0.212598,-0.841245,0.120858,1.04441,0.146485,1,0.67
0.220925,0.240956,-0.418107,0.205564,0.491277,0.254628,1,0.67
0.108998,0.364868,0.124618,0.329589,0.136647,0.465111,1,1
0.606365,0.19674,-1.47524,0.143843,1.53095,0.226443,1,0.67
0.647658,0.200853,-1.01301,-0.146249,1.1976,0.14887,1,0.67
0.375137,0.363963,-0.0194802,-0.832791,0.559766,0.832971,0,0.67
0.459213,0.512562,0.685098,-0.992738,0.685892,1.00666,0,0.67
0.440384,0.489516,0.230525,-0.923274,0.614495,0.924539,0,0.67
0.74473,0.799053,-0.405939,-1.08359,1.41397,1.10511,0,0.67
0.789197,0.88028,-0.911267,-1.2326,1.37338,1.27163,0,0.67
1.20012,0.754293,0.80358,-0.829383,1.29719,0.848022,0,1
1.30305,0.707443,-0.273553,-0.746599,1.89037,0.761059,0,1
1.09426,0.571242,-1.18615,-0.0809895,1.76434,0.280374,1,0.67
0.869164,0.378632,-1.64774,0.0160286,1.70468,0.449948,1,0.67
0.54316,0.21856,-1.06625,0.0482,1.06777,0.160258,1,0.67
0.20106,0.161426,-0.135196,0.306122,0.475726,0.306249,1,0.67
0.0743062,0.244291,0.176476,0.471888,0.176526,0.484128,1,1
0.708233,0.250466,-1.65706,-0.0806173,1.69321,0.320504,1,0.67
0.87376,0.383249,-0.39791,-0.0593182,1.26772,0.164702,1,0.67
0.368679,0.468172,0.303635,-0.684476,0.605225,0.827247,0,0.67
0.382953,0.474942,0.556599,-0.724629,0.664998,1.02067,0,0.67
0.470346,0.362397,-0.0944024,-0.780337,0.569886,0.926376,0,0.67
0.695887,0.500187,-1.16497,-1.07377,1.47632,1.1519,1,0.67
0.640239,0.566302,-1.36967,-1.20747,1.41616,1.27322,1,0.67
1.19013,0.418228,0.198076,-0.540204,1.09662,0.89211,0,1
1.31615,0.412068,-1.34428,-0.728553,2.02193,0.762776,1,0.67
0.82068,0.406752,-1.7104,-0.219924,1.76978,0.297809,1,0.67
0.705582,0.310995,-1.60911,-0.215736,1.69396,0.455698,1,0.67
0.544711,0.154216,-0.924708,-0.0447656,1.05943,0.180225,1,0.67
0.305815,0.117983,0.212647,0.309122,0.562865,0.341593,1,0.67
0.0639611,0.209558,0.148442,0.455023,0.153687,0.483709,1,1
0.869429,0.244579,-1.22569,-0.250421,1.57054,0.416903,1,0.67
1.05058,0.46852,0.386603,0.0634055,1.4045,0.235137,0,1
0.220687,0.654892,0.524452,-0.302795,0.602479,0.849634,0,0.67
0.441793,0.719605,0.240159,-0.211912,0.6239,1.04214,0,0.67
0.489268,0.577253,-0.422993,-0.381385,0.561226,0.946454,1,1
0.576999,0.707395,-1.51044,-0.679688,1.51753,1.13304,1,0.67
0.577674,0.819043,-1.33856,-0.762452,1.40872,1.2489,1,0.67
1.04522,0.45136,-0.479581,-0.0570547,0.901484,0.999038,1,0.67
1.16007,0.271662,-1.92786,-0.448686,2.02705,0.693925,1,0.67
0.692284,0.26439,-1.64407,-0.282321,1.73712,0.290452,1,0.67
0.806679,0.259269,-1.00351,-0.385343,1.65077,0.445691,1,0.67
0.632517,0.147389,-0.443102,-0.104476,1.01654,0.169535,1,0.67
0.284055,0.222012,0.44444,0.180975,0.58246,0.305761,0,1
0.0379674,0.34759,0.0944079,0.279258,0.141978,0.462177,1,1
0.832649,0.130839,-0.39423,-0.362304,1.32932,0.439697,1,0.67
1.0116,0.406322,1.02005,0.145285,1.43714,0.255933,0,1
0.155858,0.712257,0.552819,0.176179,0.553717,0.85099,0,0.67
0.509744,0.882768,-0.151644,0.377586,0.625874,1.0293,1,1
0.436529,0.775433,-0.547533,0.165725,0.549259,0.953044,1,1
0.527321,1.02599,-1.33736,-0.0573485,1.48709,1.07776,1,0.67
0.66136,1.1723,-0.832406,-0.0514873,1.35287,1.2289,1,0.67
0.888321,0.780951,-0.984222,0.439713,1.00285,1.03795,1,0.67
0.888431,0.558292,-1.85492,-0.0290372,1.91177,0.642181,1,0.67
0.889597,0.337663,-0.980877,-0.240444,1.6835,0.256961,1,0.67
1.04136,0.224486,-0.0524307,-0.424348,1.62775,0.42579,0,1
0.7599,0.181947,0.156784,-0.155123,0.989285,0.162321,0,1
0.334274,0.252772,0.574304,0.00820145,0.58768,0.262585,0,1
0.0984782,0.395943,-0.0107645,-0.0070724,0.116162,0.451414,1,1
0.752303,0.0657881,0.618863,-0.330145,1.28896,0.337028,0,1
0.806664,0.253411,1.30586,0.181653,1.34545,0.225415,0,1
0.266267,0.593822,0.434003,0.608529,0.547231,0.853047,1,1
0.526767,0.815418,-0.508297,0.819465,0.653364,0.997316,1,1
0.391373,0.768081,-0.50603,0.648332,0.586122,0.939933,1,1
0.625137,1.1078,-0.681498,0.579776,1.4062,1.05269,1,0.67
0.779868,1.24098,-0.0220783,0.679618,1.35464,1.24815,1,0.67
0.949458,0.933165,-1.16126,0.77076,1.2474,0.945024,1,0.67
0.952592,0.766139,-1.12051,0.410048,1.80397,0.670888,1,0.67
1.1123,0.510382,0.00284001,-0.126885,1.71042,0.251037,0,1
1.09182,0.300155,0.926296,-0.300834,1.682,0.417378,0,1
0.708764,0.209714,0.732957,-0.136889,1.02605,0.147932,0,1
0.254934,0.254186,0.480156,-0.178504,0.508353,0.25284,0,1
0.117378,0.385631,-0.112033,-0.292193,0.133467,0.480157,0,0.67
0.607768,0.157181,1.37173,-0.194715,1.49711,0.2378,0,1
0.648617,0.169524,1.15048,0.16119,1.23901,0.161559,0,1
0.376613,0.387512,0.127373,0.822902,0.526532,0.836757,1,1
0.481384,0.572536,-0.705026,0.989497,0.709477,0.989602,1,1
0.420949,0.554188,-0.300875,0.89871,0.617183,0.918993,1,1
0.73969,0.89065,0.176392,1.01359,1.38738,1.07979,1,0.67
0.799131,0.979082,0.768389,1.17341,1.38588,1.27676,1,0.67
1.13645,0.811208,-0.930607,0.8417,1.31891,0.842037,1,0.67
1.21727,0.736998,-0.00828728,0.704911,1.85556,0.744726,1,0.67
1.11952,0.569341,0.964896,0.0282688,1.74122,0.270231,0,1
0.919742,0.369212,1.55877,-0.0793759,1.69133,0.441311,0,1
0.555091,0.214104,1.03867,-0.068039,1.05886,0.161635,0,1
0.207392,0.180011,0.194192,-0.299073,0.45129,0.301879,0,1
0.0840496,0.265448,-0.189513,-0.469213,0.19137,0.497972,0,0.67
0.643251,0.223287,1.68071,0.0167394,1.68711,0.293418,0,1
0.768537,0.308194,0.559965,0.086264,1.23337,0.145692,0,1
0.34595,0.402554,-0.191719,0.764681,0.559741,0.839623,1,1
0.401232,0.432909,-0.631577,0.814431,0.694275,1.00684,1,1
0.488299,0.350475,0.0195764,0.852442,0.584654,0.928594,1,0.67
0.739405,0.545739,0.998836,1.10626,1.45156,1.13619,1,0.67
0.672794,0.598781,1.32138,1.26536,1.43083,1.2834,0,1
1.19273,0.486515,-0.363892,0.62659,1.16954,0.85957,1,0.67
1.30756,0.47695,1.10485,0.751883,1.98768,0.763648,0,1
0.889479,0.458163,1.61296,0.177284,1.75251,0.28741,0,1
0.709428,0.351414,1.6607,0.169918,1.68787,0.46063,0,1
0.4954,0.181061,0.979334,0.0161509,1.04942,0.179285,0,1
0.265295,0.117058,-0.101769,-0.294715,0.505738,0.315658,0,1
0.0478644,0.201921,-0.192198,-0.486589,0.20141,0.496233,0,0.67
0.811945,0.244965,1.39818,0.233362,1.62782,0.414445,0,1
1.01154,0.450257,-0.217446,-0.0239961,1.364,0.216465,1,0.67
0.259799,0.622732,-0.442483,0.438856,0.563588,0.849576,1,1
0.395936,0.673616,-0.343542,0.348382,0.665018,1.03389,1,1
0.474143,0.528154,0.33663,0.502558,0.557261,0.944628,1,1
0.613307,0.614839,1.43945,0.789827,1.48533,1.13129,0,0.67
0.577736,0.70833,1.40581,0.914915,1.42633,1.25295,0,0.67
1.1164,0.375721,0.287816,0.165932,0.936602,0.964037,0,0.67
1.2142,0.254665,1.88741,0.552866,2.0839,0.717033,0,1
0.69605,0.289102,1.68092,0.257692,1.70777,0.278091,0,1
0.756499,0.276302,1.20412,0.363296,1.66219,0.453984,0,1
0.599599,0.151893,0.582249,0.091885,1.02055,0.17637,0,1
0.293885,0.175899,-0.366774,-0.204494,0.540986,0.30242,1,0.67
0.0452087,0.289449,-0.0975049,-0.327068,0.144306,0.460724,0,0.67
0.852554,0.171228,0.626823,0.343822,1.38223,0.433816,0,1
1.01462,0.424611,-0.893763,-0.126723,1.44073,0.272708,1,0.67
0.167339,0.710735,-0.529701,-0.0436388,0.531853,0.861815,1,1
0.51047,0.859801,0.0594992,-0.235973,0.63033,1.03901,0,0.67
0.45999,0.747925,0.567002,-0.0233822,0.584125,0.950969,0,0.67
0.525459,0.962079,1.4033,0.206778,1.47239,1.09288,0,0.67
0.620718,1.08584,1.00228,0.243585,1.37298,1.22335,0,0.67
0.918419,0.686054,0.879474,-0.323066,0.952769,1.02738,0,0.67
0.942158,0.475754,1.95561,0.145646,1.96452,0.64144,0,1
0.829924,0.297035,1.19255,0.260874,1.68317,0.265247,0,1
0.990535,0.219211,0.289393,0.414346,1.63151,0.4149,1,0.67
0.698541,0.157545,-0.0273732,0.141312,0.987721,0.156836,1,0.67
0.278245,0.264985,-0.544065,-0.0459186,0.572214,0.264565,1,0.67
0.0912587,0.390592,0.020613,-0.0552993,0.116366,0.447752,0,0.67
0.767851,0.0764912,-0.350042,0.342671,1.24831,0.357173,1,0.67
0.847973,0.296152,-1.28793,-0.195764,1.39518,0.264116,1,0.67
0.268295,0.630186,-0.433583,-0.513581,0.504766,0.855043,0,0.67
0.547921,0.855275,0.458093,-0.735619,0.659326,1.0098,0,0.67
0.406066,0.799679,0.585879,-0.53769,0.619909,0.938119,0,0.67
0.618946,1.12831,0.885699,-0.449373,1.4237,1.05869,0,0.67
0.764728,1.24747,0.22535,-0.526116,1.35291,1.24198,0,0.67
0.89136,0.890115,1.14353,-0.721361,1.18276,0.981454,0,1
0.877193,0.705242,1.38715,-0.30067,1.83226,0.642473,0,1
1.04412,0.461955,0.278321,0.16354,1.67915,0.250881,0,1
1.07809,0.266064,-0.687788,0.3356,1.65028,0.404254,1,0.67
0.690315,0.183824,-0.632807,0.127342,1.03412,0.133211,1,0.67
0.229899,0.281139,-0.489757,0.135801,0.504806,0.248442,1,0.67
0.104923,0.398553,0.134667,0.227901,0.161907,0.467462,1,1
0.616818,0.122314,-1.18787,0.223238,1.39987,0.239568,1,0.67
0.647677,0.164092,-1.24238,-0.199505,1.2676,0.204223,1,0.67
0.368827,0.428312,-0.19146,-0.805618,0.524113,0.847081,0,0.67
0.516708,0.631408,0.678877,-0.990326,0.694924,0.999744,0,0.67
0.41053,0.615137,0.405487,-0.864759,0.635885,0.918666,0,0.67
0.722509,0.971553,0.0430876,-0.948705,1.38676,1.08076,0,0.67
0.80854,1.06148,-0.595618,-1.08558,1.37023,1.26566,0,0.67
1.06597,0.845214,0.986297,-0.87069,1.29927,0.878872,0,1
1.12284,0.742971,0.346123,-0.632816,1.81918,0.706476,0,1
1.15641,0.574397,-0.72452,0.0183827,1.72186,0.258169,1,0.67
1.00648,0.376481,-1.45544,0.137342,1.70102,0.428926,1,0.67
0.608629,0.22458,-1.04123,0.0770014,1.10196,0.156142,1,0.67
0.216223,0.210385,-0.295017,0.267378,0.47245,0.279824,1,0.67
0.102113,0.304867,0.18246,0.437683,0.184687,0.497682,1,1
0.609478,0.208796,-1.63672,0.0297568,1.6372,0.251968,1,0.67
0.71205,0.277327,-0.762975,-0.119713,1.21746,0.155939,1,0.67
0.355436,0.378147,0.104523,-0.802704,0.549373,0.840795,0,0.67
0.409326,0.437094,0.641501,-0.897648,0.677488,1.01207,0,0.67
0.462784,0.372327,0.0935565,-0.877356,0.60815,0.914013,0,0.67
0.772997,0.621115,-0.80022,-1.10888,1.41472,1.11519,0,1
0.754214,0.679491,-1.23081,-1.28528,1.42637,1.28608,0,1
1.19885,0.574778,0.482255,-0.717221,1.19809,0.851164,0,1
1.3076,0.548977,-0.837576,-0.757393,1.95942,0.758669,1,0.67
0.964009,0.500038,-1.46662,-0.138523,1.72893,0.278241,1,0.67
0.746422,0.375506,-1.69454,-0.104303,1.6955,0.45384,1,0.67
0.501866,0.196404,-1.0784,-9.26079e-05,1.10339,0.182385,1,0.67
0.261684,0.129131,-0.00545037,0.30852,0.499937,0.317751,1,0.67
0.0827382,0.207316,0.174719,0.497345,0.177897,0.498224,1,1
0.78766,0.261193,-1.48106,-0.154854,1.63549,0.361891,1,0.67
0.947412,0.416329,-0.00532401,0.0039438,1.3388,0.203908,1,0.67
0.269516,0.563535,0.398748,-0.515409,0.575754,0.8427,0,0.67
0.385974,0.594626,0.384237,-0.493748,0.627741,1.02792,0,0.67
0.470247,0.471749,-0.263668,-0.599463,0.549614,0.940225,0,0.67
0.645255,0.544025,-1.38786,-0.896699,1.48723,1.13745,1,0.67
0.600231,0.622004,-1.41152,-1.0233,1.41255,1.25605,1,0.67
1.13396,0.354381,-0.199116,-0.324373,0.975204,0.94466,0,1
1.22117,0.27839,-1.70229,-0.607966,2.03601,0.72104,1,0.67
0.731903,0.324238,-1.7393,-0.257539,1.74036,0.294756,1,0.67
0.715993,0.30419,-1.31457,-0.293454,1.63437,0.431339,1,0.67
0.548322,0.167252,-0.756032,-0.0905938,1.06047,0.195365,1,0.67
0.296732,0.172421,0.319498,0.252269,0.562498,0.328506,0,1
0.0574846,0.256396,0.0742927,0.368837,0.113852,0.466707,1,1
0.879975,0.21068,-0.825264,-0.300796,1.43335,0.420736,1,0.67
1.04949,0.449845,0.710782,0.103025,1.41773,0.255104,0,1
0.162371,0.707336,0.574034,-0.0440164,0.591778,0.859668,0,0.67
0.467317,0.832562,-0.0169186,0.0683551,0.623454,1.0232,1,1
0.424544,0.731857,-0.506347,-0.103038,0.548085,0.948087,1,1
0.539178,0.905696,-1.47619,-0.374255,1.49904,1.10339,1,0.67
0.600757,1.01591,-1.08295,-0.401235,1.3498,1.23112,1,0.67
0.947335,0.608291,-0.786495,0.188498,0.92841,1.01654,1,0.67
0.983302,0.408376,-1.97285,-0.247762,1.9748,0.646185,1,0.67
0.792774,0.275588,-1.38167,-0.28653,1.71097,0.286533,1,0.67
0.959924,0.22334,-0.503614,-0.400434,1.61804,0.410496,1,0.67
0.717872,0.158445,-0.159984,-0.146338,1.01504,0.178179,1,0.67
0.332956,0.239843,0.51746,0.0962414,0.583236,0.286638,0,1
0.115244,0.360143,-0.0149992,0.122043,0.0927144,0.460824,1,1
0.857179,0.115451,0.10389,-0.353938,1.25718,0.391005,0,1
0.959991,0.349454,1.2409,0.188973,1.43755,0.263176,0,1
0.214662,0.666219,0.533835,0.435511,0.560575,0.868178,0,0.67
0.544128,0.864221,-0.386459,0.617896,0.637737,1.00322,1,1
0.397243,0.812547,-0.595363,0.416271,0.611614,0.933518,1,1
0.593354,1.123,-1.03154,0.289138,1.43756,1.05759,1,0.67
0.740075,1.2444,-0.414443,0.342516,1.34658,1.22998,1,0.67
0.870827,0.861906,-1.09357,0.6447,1.10528,1.00416,1,0.67
0.853134,0.663024,-1.58038,0.187255,1.86344,0.626966,1,0.67
1.03312,0.437189,-0.556321,-0.214174,1.69973,0.26332,1,0.67
1.1249,0.268211,0.468694,-0.367658,1.64879,0.404514,0,1
0.733684,0.189168,0.513105,-0.131912,1.04861,0.132509,0,1
0.254367,0.290655,0.529201,-0.0883706,0.529335,0.247506,0,0.67
0.105085,0.423927,-0.115906,-0.166989,0.134975,0.468204,0,0.67
0.656776,0.096141,0.982881,-0.287897,1.33689,0.289777,0,1
0.691585,0.174847,1.29671,0.19744,1.29719,0.213231,0,1
0.359725,0.47269,0.283849,0.754673,0.511196,0.849172,1,1
0.534317,0.679111,-0.630803,0.945764,0.671609,0.988273,1,1
0.393675,0.664937,-0.48857,0.785115,0.654078,0.897621,1,1
0.729953,1.05066,-0.268987,0.834294,1.39078,1.05439,1,0.67
0.842058,1.15428,0.423676,0.977098,1.37341,1.26361,1,0.67
1.01727,0.883683,-1.03888,0.863357,1.27388,0.905227,1,0.67
1.03041,0.743385,-0.586307,0.579009,1.80018,0.702635,1,0.67
1.11826,0.536773,0.485639,-0.0676926,1.72122,0.258146,0,1
1.04522,0.345401,1.28414,-0.207287,1.66677,0.425055,0,1
0.639453,0.219412,0.972891,-0.0927435,1.09708,0.148865,0,1
0.219093,0.236708,0.354021,-0.250621,0.457551,0.274172,0,0.67
0.106137,0.34635,-0.164103,-0.39777,0.165758,0.484926,0,0.67
0.605252,0.195959,1.52834,-0.114048,1.54744,0.247777,0,1
0.655024,0.216661,0.903934,0.13366,1.19853,0.144287,0,1
0.369555,0.353466,-0.0107423,0.841036,0.524824,0.847469,1,0.67
0.427404,0.453639,-0.645291,0.953552,0.659501,1.0042,1,1
0.403967,0.415082,-0.170313,0.897694,0.601891,0.903879,1,1
0.753647,0.70586,0.606396,1.09681,1.40251,1.09796,1,0.67
0.778765,0.776945,1.10781,1.26479,1.40764,1.27241,1,0.67
1.18383,0.656044,-0.619721,0.781957,1.22552,0.844119,1,0.67
1.26311,0.603736,0.595771,0.761786,1.9289,0.76351,1,0.67
0.988408,0.509529,1.3554,0.101683,1.75542,0.281372,0,1
0.822469,0.374057,1.65945,0.0223831,1.66957,0.441736,0,1
0.517181,0.223818,1.08849,-0.0249614,1.09197,0.172851,0,1
0.228176,0.140369,0.102907,-0.294936,0.472324,0.298506,0,1
0.0945545,0.22457,-0.146372,-0.486016,0.152853,0.48685,0,0.67
0.767217,0.26992,1.59542,0.116577,1.67004,0.347765,0,1
0.899487,0.398278,0.204751,0.0344912,1.26198,0.18216,0,1
0.297698,0.511355,-0.314798,0.621957,0.546455,0.842859,1,1
0.354754,0.544811,-0.433826,0.632958,0.634161,1.02791,1,1
0.417482,0.431043,0.181931,0.697196,0.562704,0.929865,1,1
0.655328,0.504682,1.25636,0.97068,1.45214,1.1216,0,1
0.628727,0.565402,1.39024,1.11691,1.39748,1.25551,0,1
1.19756,0.360144,-0.0196716,0.420053,1.03179,0.91,1,0.67
1.27999,0.330708,1.59497,0.69342,2.07351,0.758003,0,1
0.757765,0.352129,1.72978,0.232306,1.74162,0.291297,0,1
0.706837,0.310769,1.45322,0.259686,1.64206,0.443562,0,1
0.522122,0.176956,0.810666,0.048124,1.02653,0.18167,0,1
0.2691,0.151628,-0.222065,-0.255263,0.517917,0.316596,0,1
0.0664666,0.223772,-0.0991465,-0.403942,0.139887,0.466043,0,0.67
0.900028,0.239265,1.06044,0.299992,1.50604,0.439309,0,1
1.03548,0.451422,-0.616067,-0.103363,1.43113,0.269564,1,0.67
